consensus,mec_count,mec_id,run_id,registration_time_ms,file
clique,20,19,11,1711,clique/20-mecs/mec_19_run_11.csv
clique,20,19,12,2243,clique/20-mecs/mec_19_run_12.csv
clique,20,19,13,1969,clique/20-mecs/mec_19_run_13.csv
clique,20,19,14,1884,clique/20-mecs/mec_19_run_14.csv
clique,20,19,15,1886,clique/20-mecs/mec_19_run_15.csv
clique,20,19,16,2572,clique/20-mecs/mec_19_run_16.csv
clique,20,19,17,3779,clique/20-mecs/mec_19_run_17.csv
clique,20,19,18,1956,clique/20-mecs/mec_19_run_18.csv
clique,20,19,19,1863,clique/20-mecs/mec_19_run_19.csv
clique,20,19,2,1647,clique/20-mecs/mec_19_run_2.csv
clique,20,19,20,1994,clique/20-mecs/mec_19_run_20.csv
clique,20,19,3,2740,clique/20-mecs/mec_19_run_3.csv
clique,20,19,4,1873,clique/20-mecs/mec_19_run_4.csv
clique,20,19,5,1667,clique/20-mecs/mec_19_run_5.csv
clique,20,19,6,1703,clique/20-mecs/mec_19_run_6.csv
clique,20,19,7,1877,clique/20-mecs/mec_19_run_7.csv
clique,20,19,8,2432,clique/20-mecs/mec_19_run_8.csv
clique,20,19,9,1746,clique/20-mecs/mec_19_run_9.csv
clique,20,1,1,2871,clique/20-mecs/mec_1_run_1.csv
clique,20,1,10,1286,clique/20-mecs/mec_1_run_10.csv
clique,20,1,11,1746,clique/20-mecs/mec_1_run_11.csv
clique,20,1,12,2248,clique/20-mecs/mec_1_run_12.csv
clique,20,1,13,2068,clique/20-mecs/mec_1_run_13.csv
clique,20,1,14,1821,clique/20-mecs/mec_1_run_14.csv
clique,20,1,15,1832,clique/20-mecs/mec_1_run_15.csv
clique,20,1,16,2680,clique/20-mecs/mec_1_run_16.csv
clique,20,1,17,3794,clique/20-mecs/mec_1_run_17.csv
clique,20,1,18,2002,clique/20-mecs/mec_1_run_18.csv
clique,20,1,19,1820,clique/20-mecs/mec_1_run_19.csv
clique,20,1,2,1682,clique/20-mecs/mec_1_run_2.csv
clique,20,1,20,2013,clique/20-mecs/mec_1_run_20.csv
clique,20,1,3,2744,clique/20-mecs/mec_1_run_3.csv
clique,20,1,4,1879,clique/20-mecs/mec_1_run_4.csv
clique,20,1,5,1570,clique/20-mecs/mec_1_run_5.csv
clique,20,1,6,1766,clique/20-mecs/mec_1_run_6.csv
clique,20,1,7,1863,clique/20-mecs/mec_1_run_7.csv
clique,20,1,8,2497,clique/20-mecs/mec_1_run_8.csv
clique,20,1,9,1818,clique/20-mecs/mec_1_run_9.csv
clique,20,20,1,2944,clique/20-mecs/mec_20_run_1.csv
clique,20,20,10,1260,clique/20-mecs/mec_20_run_10.csv
clique,20,20,11,1801,clique/20-mecs/mec_20_run_11.csv
clique,20,20,12,2245,clique/20-mecs/mec_20_run_12.csv
clique,20,20,13,1982,clique/20-mecs/mec_20_run_13.csv
clique,20,20,14,1763,clique/20-mecs/mec_20_run_14.csv
clique,20,20,15,1850,clique/20-mecs/mec_20_run_15.csv
clique,20,20,16,2687,clique/20-mecs/mec_20_run_16.csv
clique,20,20,17,3764,clique/20-mecs/mec_20_run_17.csv
clique,20,20,18,1934,clique/20-mecs/mec_20_run_18.csv
clique,20,20,19,1826,clique/20-mecs/mec_20_run_19.csv
clique,20,20,2,1625,clique/20-mecs/mec_20_run_2.csv
clique,20,20,20,1958,clique/20-mecs/mec_20_run_20.csv
clique,20,20,3,2664,clique/20-mecs/mec_20_run_3.csv
clique,20,20,4,1795,clique/20-mecs/mec_20_run_4.csv
clique,20,20,5,1559,clique/20-mecs/mec_20_run_5.csv
clique,20,20,6,1768,clique/20-mecs/mec_20_run_6.csv
clique,20,20,7,1870,clique/20-mecs/mec_20_run_7.csv
clique,20,20,8,2397,clique/20-mecs/mec_20_run_8.csv
clique,20,20,9,1792,clique/20-mecs/mec_20_run_9.csv
clique,20,2,1,3025,clique/20-mecs/mec_2_run_1.csv
clique,20,2,10,1274,clique/20-mecs/mec_2_run_10.csv
clique,20,2,11,745,clique/20-mecs/mec_2_run_11.csv
clique,20,2,12,2186,clique/20-mecs/mec_2_run_12.csv
clique,20,2,13,2028,clique/20-mecs/mec_2_run_13.csv
clique,20,2,14,1818,clique/20-mecs/mec_2_run_14.csv
clique,20,2,15,1869,clique/20-mecs/mec_2_run_15.csv
clique,20,2,16,2653,clique/20-mecs/mec_2_run_16.csv
clique,20,2,17,3782,clique/20-mecs/mec_2_run_17.csv
clique,20,2,18,2016,clique/20-mecs/mec_2_run_18.csv
clique,20,2,19,1909,clique/20-mecs/mec_2_run_19.csv
clique,20,2,2,1686,clique/20-mecs/mec_2_run_2.csv
clique,20,2,20,1976,clique/20-mecs/mec_2_run_20.csv
clique,20,2,3,2769,clique/20-mecs/mec_2_run_3.csv
clique,20,2,4,1934,clique/20-mecs/mec_2_run_4.csv
clique,20,2,5,1656,clique/20-mecs/mec_2_run_5.csv
clique,20,2,6,1843,clique/20-mecs/mec_2_run_6.csv
clique,20,2,7,1915,clique/20-mecs/mec_2_run_7.csv
clique,20,2,8,2430,clique/20-mecs/mec_2_run_8.csv
clique,20,2,9,1839,clique/20-mecs/mec_2_run_9.csv
clique,20,3,1,2854,clique/20-mecs/mec_3_run_1.csv
clique,20,3,10,1289,clique/20-mecs/mec_3_run_10.csv
clique,20,3,11,743,clique/20-mecs/mec_3_run_11.csv
clique,20,3,12,2264,clique/20-mecs/mec_3_run_12.csv
clique,20,3,13,2029,clique/20-mecs/mec_3_run_13.csv
clique,20,3,14,1840,clique/20-mecs/mec_3_run_14.csv
clique,20,3,15,1850,clique/20-mecs/mec_3_run_15.csv
clique,20,3,16,2602,clique/20-mecs/mec_3_run_16.csv
clique,20,3,17,3787,clique/20-mecs/mec_3_run_17.csv
clique,20,3,18,1954,clique/20-mecs/mec_3_run_18.csv
clique,20,3,19,1920,clique/20-mecs/mec_3_run_19.csv
clique,20,3,2,1663,clique/20-mecs/mec_3_run_2.csv
clique,20,3,20,2021,clique/20-mecs/mec_3_run_20.csv
clique,20,3,3,2750,clique/20-mecs/mec_3_run_3.csv
clique,20,3,4,1923,clique/20-mecs/mec_3_run_4.csv
clique,20,3,5,1662,clique/20-mecs/mec_3_run_5.csv
clique,20,3,6,1794,clique/20-mecs/mec_3_run_6.csv
clique,20,3,7,1851,clique/20-mecs/mec_3_run_7.csv
clique,20,3,8,2467,clique/20-mecs/mec_3_run_8.csv
clique,20,3,9,1870,clique/20-mecs/mec_3_run_9.csv
clique,20,4,1,3030,clique/20-mecs/mec_4_run_1.csv
clique,20,4,10,1354,clique/20-mecs/mec_4_run_10.csv
clique,20,4,11,1829,clique/20-mecs/mec_4_run_11.csv
clique,20,4,12,2229,clique/20-mecs/mec_4_run_12.csv
clique,20,4,13,1993,clique/20-mecs/mec_4_run_13.csv
clique,20,4,14,1924,clique/20-mecs/mec_4_run_14.csv
clique,20,4,15,1851,clique/20-mecs/mec_4_run_15.csv
clique,20,4,16,2635,clique/20-mecs/mec_4_run_16.csv
clique,20,4,17,3851,clique/20-mecs/mec_4_run_17.csv
clique,20,4,18,2038,clique/20-mecs/mec_4_run_18.csv
clique,20,4,19,1898,clique/20-mecs/mec_4_run_19.csv
clique,20,4,2,1728,clique/20-mecs/mec_4_run_2.csv
clique,20,4,20,1939,clique/20-mecs/mec_4_run_20.csv
clique,20,4,3,2780,clique/20-mecs/mec_4_run_3.csv
clique,20,4,4,1908,clique/20-mecs/mec_4_run_4.csv
clique,20,4,5,1620,clique/20-mecs/mec_4_run_5.csv
clique,20,4,6,1813,clique/20-mecs/mec_4_run_6.csv
clique,20,4,7,1862,clique/20-mecs/mec_4_run_7.csv
clique,20,4,8,2445,clique/20-mecs/mec_4_run_8.csv
clique,20,4,9,1873,clique/20-mecs/mec_4_run_9.csv
clique,20,5,1,2946,clique/20-mecs/mec_5_run_1.csv
clique,20,5,10,1301,clique/20-mecs/mec_5_run_10.csv
clique,20,5,11,1803,clique/20-mecs/mec_5_run_11.csv
clique,20,5,12,2254,clique/20-mecs/mec_5_run_12.csv
clique,20,5,13,1998,clique/20-mecs/mec_5_run_13.csv
clique,20,5,14,1828,clique/20-mecs/mec_5_run_14.csv
clique,20,5,15,1862,clique/20-mecs/mec_5_run_15.csv
clique,20,5,16,2660,clique/20-mecs/mec_5_run_16.csv
clique,20,5,17,3772,clique/20-mecs/mec_5_run_17.csv
clique,20,5,18,2011,clique/20-mecs/mec_5_run_18.csv
clique,20,5,19,1907,clique/20-mecs/mec_5_run_19.csv
clique,20,5,2,1722,clique/20-mecs/mec_5_run_2.csv
clique,20,5,20,2044,clique/20-mecs/mec_5_run_20.csv
clique,20,5,3,2734,clique/20-mecs/mec_5_run_3.csv
clique,20,5,4,1859,clique/20-mecs/mec_5_run_4.csv
clique,20,5,5,1679,clique/20-mecs/mec_5_run_5.csv
clique,20,5,6,1749,clique/20-mecs/mec_5_run_6.csv
clique,20,5,7,1926,clique/20-mecs/mec_5_run_7.csv
clique,20,5,8,2459,clique/20-mecs/mec_5_run_8.csv
clique,20,5,9,1825,clique/20-mecs/mec_5_run_9.csv
clique,20,6,1,2934,clique/20-mecs/mec_6_run_1.csv
clique,20,6,10,1317,clique/20-mecs/mec_6_run_10.csv
clique,20,6,11,1744,clique/20-mecs/mec_6_run_11.csv
clique,20,6,12,2261,clique/20-mecs/mec_6_run_12.csv
clique,20,6,13,2069,clique/20-mecs/mec_6_run_13.csv
clique,20,6,14,1833,clique/20-mecs/mec_6_run_14.csv
clique,20,6,15,1865,clique/20-mecs/mec_6_run_15.csv
clique,20,6,16,2656,clique/20-mecs/mec_6_run_16.csv
clique,20,6,17,3816,clique/20-mecs/mec_6_run_17.csv
clique,20,6,18,1995,clique/20-mecs/mec_6_run_18.csv
clique,20,6,19,1831,clique/20-mecs/mec_6_run_19.csv
clique,20,6,2,1769,clique/20-mecs/mec_6_run_2.csv
clique,20,6,20,1977,clique/20-mecs/mec_6_run_20.csv
clique,20,6,3,2769,clique/20-mecs/mec_6_run_3.csv
clique,20,6,4,1829,clique/20-mecs/mec_6_run_4.csv
clique,20,6,5,1603,clique/20-mecs/mec_6_run_5.csv
clique,20,6,6,1798,clique/20-mecs/mec_6_run_6.csv
clique,20,6,7,1824,clique/20-mecs/mec_6_run_7.csv
clique,20,6,8,2410,clique/20-mecs/mec_6_run_8.csv
clique,20,6,9,1829,clique/20-mecs/mec_6_run_9.csv
clique,20,7,1,2971,clique/20-mecs/mec_7_run_1.csv
clique,20,7,10,1343,clique/20-mecs/mec_7_run_10.csv
clique,20,7,11,1770,clique/20-mecs/mec_7_run_11.csv
clique,20,7,12,2295,clique/20-mecs/mec_7_run_12.csv
clique,20,7,13,1984,clique/20-mecs/mec_7_run_13.csv
clique,20,7,14,1874,clique/20-mecs/mec_7_run_14.csv
clique,20,7,15,1924,clique/20-mecs/mec_7_run_15.csv
clique,20,7,16,2644,clique/20-mecs/mec_7_run_16.csv
clique,20,7,17,3804,clique/20-mecs/mec_7_run_17.csv
clique,20,7,18,1942,clique/20-mecs/mec_7_run_18.csv
clique,20,7,19,1871,clique/20-mecs/mec_7_run_19.csv
clique,20,7,2,1674,clique/20-mecs/mec_7_run_2.csv
clique,20,7,20,1969,clique/20-mecs/mec_7_run_20.csv
clique,20,7,3,2707,clique/20-mecs/mec_7_run_3.csv
clique,20,7,4,1934,clique/20-mecs/mec_7_run_4.csv
clique,20,7,5,1705,clique/20-mecs/mec_7_run_5.csv
clique,20,7,6,1743,clique/20-mecs/mec_7_run_6.csv
clique,20,7,7,1879,clique/20-mecs/mec_7_run_7.csv
clique,20,7,8,2483,clique/20-mecs/mec_7_run_8.csv
clique,20,7,9,1827,clique/20-mecs/mec_7_run_9.csv
clique,20,8,1,3021,clique/20-mecs/mec_8_run_1.csv
clique,20,8,10,1325,clique/20-mecs/mec_8_run_10.csv
clique,20,8,11,1766,clique/20-mecs/mec_8_run_11.csv
clique,20,8,12,2236,clique/20-mecs/mec_8_run_12.csv
clique,20,8,13,1978,clique/20-mecs/mec_8_run_13.csv
clique,20,8,14,1814,clique/20-mecs/mec_8_run_14.csv
clique,20,8,15,1859,clique/20-mecs/mec_8_run_15.csv
clique,20,8,16,2707,clique/20-mecs/mec_8_run_16.csv
clique,20,8,17,3835,clique/20-mecs/mec_8_run_17.csv
clique,20,8,18,1970,clique/20-mecs/mec_8_run_18.csv
clique,20,8,19,1876,clique/20-mecs/mec_8_run_19.csv
clique,20,8,2,1686,clique/20-mecs/mec_8_run_2.csv
clique,20,8,20,2038,clique/20-mecs/mec_8_run_20.csv
clique,20,8,3,2825,clique/20-mecs/mec_8_run_3.csv
clique,20,8,4,1812,clique/20-mecs/mec_8_run_4.csv
clique,20,8,5,1693,clique/20-mecs/mec_8_run_5.csv
clique,20,8,6,1770,clique/20-mecs/mec_8_run_6.csv
clique,20,8,7,1816,clique/20-mecs/mec_8_run_7.csv
clique,20,8,8,2403,clique/20-mecs/mec_8_run_8.csv
clique,20,8,9,1858,clique/20-mecs/mec_8_run_9.csv
clique,20,9,1,2932,clique/20-mecs/mec_9_run_1.csv
clique,20,9,10,1369,clique/20-mecs/mec_9_run_10.csv
clique,20,9,11,1816,clique/20-mecs/mec_9_run_11.csv
clique,20,9,12,2231,clique/20-mecs/mec_9_run_12.csv
clique,20,9,13,1990,clique/20-mecs/mec_9_run_13.csv
clique,20,9,14,1825,clique/20-mecs/mec_9_run_14.csv
clique,20,9,15,1867,clique/20-mecs/mec_9_run_15.csv
clique,20,9,16,2586,clique/20-mecs/mec_9_run_16.csv
clique,20,9,17,3742,clique/20-mecs/mec_9_run_17.csv
clique,20,9,18,1960,clique/20-mecs/mec_9_run_18.csv
clique,20,9,19,1891,clique/20-mecs/mec_9_run_19.csv
clique,20,9,2,1768,clique/20-mecs/mec_9_run_2.csv
clique,20,9,20,1953,clique/20-mecs/mec_9_run_20.csv
clique,20,9,3,2703,clique/20-mecs/mec_9_run_3.csv
clique,20,9,4,1898,clique/20-mecs/mec_9_run_4.csv
clique,20,9,5,1625,clique/20-mecs/mec_9_run_5.csv
clique,20,9,6,1711,clique/20-mecs/mec_9_run_6.csv
clique,20,9,7,1836,clique/20-mecs/mec_9_run_7.csv
clique,20,9,8,2442,clique/20-mecs/mec_9_run_8.csv
clique,20,9,9,1799,clique/20-mecs/mec_9_run_9.csv
clique,30,10,1,1230,clique/30-mecs/mec_10_run_1.csv
clique,30,10,10,1798,clique/30-mecs/mec_10_run_10.csv
clique,30,10,11,1781,clique/30-mecs/mec_10_run_11.csv
clique,30,10,12,1808,clique/30-mecs/mec_10_run_12.csv
clique,30,10,13,1906,clique/30-mecs/mec_10_run_13.csv
clique,30,10,14,1795,clique/30-mecs/mec_10_run_14.csv
clique,30,10,15,1797,clique/30-mecs/mec_10_run_15.csv
clique,30,10,16,1880,clique/30-mecs/mec_10_run_16.csv
clique,30,10,17,1797,clique/30-mecs/mec_10_run_17.csv
clique,30,10,18,1928,clique/30-mecs/mec_10_run_18.csv
clique,30,10,19,1788,clique/30-mecs/mec_10_run_19.csv
clique,30,10,2,1920,clique/30-mecs/mec_10_run_2.csv
clique,30,10,20,1801,clique/30-mecs/mec_10_run_20.csv
clique,30,10,3,1907,clique/30-mecs/mec_10_run_3.csv
clique,30,10,4,1796,clique/30-mecs/mec_10_run_4.csv
clique,30,10,5,1890,clique/30-mecs/mec_10_run_5.csv
clique,30,10,6,1876,clique/30-mecs/mec_10_run_6.csv
clique,30,10,7,1793,clique/30-mecs/mec_10_run_7.csv
clique,30,10,8,2046,clique/30-mecs/mec_10_run_8.csv
clique,30,10,9,1795,clique/30-mecs/mec_10_run_9.csv
clique,30,11,1,1296,clique/30-mecs/mec_11_run_1.csv
clique,30,11,10,1844,clique/30-mecs/mec_11_run_10.csv
clique,30,11,11,1843,clique/30-mecs/mec_11_run_11.csv
clique,30,11,12,1755,clique/30-mecs/mec_11_run_12.csv
clique,30,11,13,1848,clique/30-mecs/mec_11_run_13.csv
clique,30,11,14,1861,clique/30-mecs/mec_11_run_14.csv
clique,30,11,15,1851,clique/30-mecs/mec_11_run_15.csv
clique,30,11,16,1862,clique/30-mecs/mec_11_run_16.csv
clique,30,11,17,1848,clique/30-mecs/mec_11_run_17.csv
clique,30,11,18,1861,clique/30-mecs/mec_11_run_18.csv
clique,30,11,19,1747,clique/30-mecs/mec_11_run_19.csv
clique,30,11,2,1958,clique/30-mecs/mec_11_run_2.csv
clique,30,11,20,1745,clique/30-mecs/mec_11_run_20.csv
clique,30,11,3,1855,clique/30-mecs/mec_11_run_3.csv
clique,30,11,4,1747,clique/30-mecs/mec_11_run_4.csv
clique,30,11,5,1851,clique/30-mecs/mec_11_run_5.csv
clique,30,11,6,1847,clique/30-mecs/mec_11_run_6.csv
clique,30,11,7,1860,clique/30-mecs/mec_11_run_7.csv
clique,30,11,8,2077,clique/30-mecs/mec_11_run_8.csv
clique,30,11,9,1863,clique/30-mecs/mec_11_run_9.csv
clique,30,12,1,1226,clique/30-mecs/mec_12_run_1.csv
clique,30,12,10,1825,clique/30-mecs/mec_12_run_10.csv
clique,30,12,11,1854,clique/30-mecs/mec_12_run_11.csv
clique,30,12,12,1717,clique/30-mecs/mec_12_run_12.csv
clique,30,12,13,1825,clique/30-mecs/mec_12_run_13.csv
clique,30,12,14,1827,clique/30-mecs/mec_12_run_14.csv
clique,30,12,15,1781,clique/30-mecs/mec_12_run_15.csv
clique,30,12,16,1831,clique/30-mecs/mec_12_run_16.csv
clique,30,12,17,1819,clique/30-mecs/mec_12_run_17.csv
clique,30,12,18,1935,clique/30-mecs/mec_12_run_18.csv
clique,30,12,19,1719,clique/30-mecs/mec_12_run_19.csv
clique,30,12,2,1928,clique/30-mecs/mec_12_run_2.csv
clique,30,12,20,1716,clique/30-mecs/mec_12_run_20.csv
clique,30,12,3,1904,clique/30-mecs/mec_12_run_3.csv
clique,30,12,4,1794,clique/30-mecs/mec_12_run_4.csv
clique,30,12,5,1830,clique/30-mecs/mec_12_run_5.csv
clique,30,12,6,1802,clique/30-mecs/mec_12_run_6.csv
clique,30,12,7,1812,clique/30-mecs/mec_12_run_7.csv
clique,30,12,8,2038,clique/30-mecs/mec_12_run_8.csv
clique,30,12,9,1795,clique/30-mecs/mec_12_run_9.csv
clique,30,13,1,1365,clique/30-mecs/mec_13_run_1.csv
clique,30,13,10,1927,clique/30-mecs/mec_13_run_10.csv
clique,30,13,11,1911,clique/30-mecs/mec_13_run_11.csv
clique,30,13,12,1848,clique/30-mecs/mec_13_run_12.csv
clique,30,13,13,1887,clique/30-mecs/mec_13_run_13.csv
clique,30,13,14,1946,clique/30-mecs/mec_13_run_14.csv
clique,30,13,15,1882,clique/30-mecs/mec_13_run_15.csv
clique,30,13,16,1993,clique/30-mecs/mec_13_run_16.csv
clique,30,13,17,1978,clique/30-mecs/mec_13_run_17.csv
clique,30,13,18,1910,clique/30-mecs/mec_13_run_18.csv
clique,30,13,19,1855,clique/30-mecs/mec_13_run_19.csv
clique,30,13,2,2037,clique/30-mecs/mec_13_run_2.csv
clique,30,13,20,1785,clique/30-mecs/mec_13_run_20.csv
clique,30,13,3,1975,clique/30-mecs/mec_13_run_3.csv
clique,30,13,4,1833,clique/30-mecs/mec_13_run_4.csv
clique,30,13,5,2001,clique/30-mecs/mec_13_run_5.csv
clique,30,13,6,1907,clique/30-mecs/mec_13_run_6.csv
clique,30,13,7,1846,clique/30-mecs/mec_13_run_7.csv
clique,30,13,8,2207,clique/30-mecs/mec_13_run_8.csv
clique,30,13,9,1885,clique/30-mecs/mec_13_run_9.csv
clique,30,14,1,1294,clique/30-mecs/mec_14_run_1.csv
clique,30,14,10,1845,clique/30-mecs/mec_14_run_10.csv
clique,30,14,11,1937,clique/30-mecs/mec_14_run_11.csv
clique,30,14,12,1870,clique/30-mecs/mec_14_run_12.csv
clique,30,14,13,1948,clique/30-mecs/mec_14_run_13.csv
clique,30,14,14,1953,clique/30-mecs/mec_14_run_14.csv
clique,30,14,15,1870,clique/30-mecs/mec_14_run_15.csv
clique,30,14,16,1910,clique/30-mecs/mec_14_run_16.csv
clique,30,14,17,1816,clique/30-mecs/mec_14_run_17.csv
clique,30,14,18,2003,clique/30-mecs/mec_14_run_18.csv
clique,30,14,19,1954,clique/30-mecs/mec_14_run_19.csv
clique,30,14,2,2049,clique/30-mecs/mec_14_run_2.csv
clique,30,14,20,1741,clique/30-mecs/mec_14_run_20.csv
clique,30,14,3,1961,clique/30-mecs/mec_14_run_3.csv
clique,30,14,4,1863,clique/30-mecs/mec_14_run_4.csv
clique,30,14,5,1821,clique/30-mecs/mec_14_run_5.csv
clique,30,14,6,1907,clique/30-mecs/mec_14_run_6.csv
clique,30,14,7,1841,clique/30-mecs/mec_14_run_7.csv
clique,30,14,8,2167,clique/30-mecs/mec_14_run_8.csv
clique,30,14,9,1864,clique/30-mecs/mec_14_run_9.csv
clique,30,15,1,1398,clique/30-mecs/mec_15_run_1.csv
clique,30,15,10,1981,clique/30-mecs/mec_15_run_10.csv
clique,30,15,11,1876,clique/30-mecs/mec_15_run_11.csv
clique,30,15,12,1839,clique/30-mecs/mec_15_run_12.csv
clique,30,15,13,1856,clique/30-mecs/mec_15_run_13.csv
clique,30,15,14,1964,clique/30-mecs/mec_15_run_14.csv
clique,30,15,15,1888,clique/30-mecs/mec_15_run_15.csv
clique,30,15,16,1916,clique/30-mecs/mec_15_run_16.csv
clique,30,15,17,1824,clique/30-mecs/mec_15_run_17.csv
clique,30,15,18,1911,clique/30-mecs/mec_15_run_18.csv
clique,30,15,19,1850,clique/30-mecs/mec_15_run_19.csv
clique,30,15,2,2005,clique/30-mecs/mec_15_run_2.csv
clique,30,15,20,1783,clique/30-mecs/mec_15_run_20.csv
clique,30,15,3,1927,clique/30-mecs/mec_15_run_3.csv
clique,30,15,4,1846,clique/30-mecs/mec_15_run_4.csv
clique,30,15,5,1989,clique/30-mecs/mec_15_run_5.csv
clique,30,15,6,1919,clique/30-mecs/mec_15_run_6.csv
clique,30,15,7,1869,clique/30-mecs/mec_15_run_7.csv
clique,30,15,8,2163,clique/30-mecs/mec_15_run_8.csv
clique,30,15,9,1885,clique/30-mecs/mec_15_run_9.csv
clique,30,16,1,1267,clique/30-mecs/mec_16_run_1.csv
clique,30,16,10,1828,clique/30-mecs/mec_16_run_10.csv
clique,30,16,11,1805,clique/30-mecs/mec_16_run_11.csv
clique,30,16,12,1689,clique/30-mecs/mec_16_run_12.csv
clique,30,16,13,1828,clique/30-mecs/mec_16_run_13.csv
clique,30,16,14,1817,clique/30-mecs/mec_16_run_14.csv
clique,30,16,15,1819,clique/30-mecs/mec_16_run_15.csv
clique,30,16,16,1878,clique/30-mecs/mec_16_run_16.csv
clique,30,16,17,1848,clique/30-mecs/mec_16_run_17.csv
clique,30,16,18,1900,clique/30-mecs/mec_16_run_18.csv
clique,30,16,19,1705,clique/30-mecs/mec_16_run_19.csv
clique,30,16,2,1949,clique/30-mecs/mec_16_run_2.csv
clique,30,16,20,1710,clique/30-mecs/mec_16_run_20.csv
clique,30,16,3,1901,clique/30-mecs/mec_16_run_3.csv
clique,30,16,4,1810,clique/30-mecs/mec_16_run_4.csv
clique,30,16,5,1854,clique/30-mecs/mec_16_run_5.csv
clique,30,16,6,1844,clique/30-mecs/mec_16_run_6.csv
clique,30,16,7,1792,clique/30-mecs/mec_16_run_7.csv
clique,30,16,8,1994,clique/30-mecs/mec_16_run_8.csv
clique,30,16,9,1875,clique/30-mecs/mec_16_run_9.csv
clique,30,17,1,1276,clique/30-mecs/mec_17_run_1.csv
clique,30,17,10,1802,clique/30-mecs/mec_17_run_10.csv
clique,30,17,11,1802,clique/30-mecs/mec_17_run_11.csv
clique,30,17,12,1800,clique/30-mecs/mec_17_run_12.csv
clique,30,17,13,1813,clique/30-mecs/mec_17_run_13.csv
clique,30,17,14,1873,clique/30-mecs/mec_17_run_14.csv
clique,30,17,15,1826,clique/30-mecs/mec_17_run_15.csv
clique,30,17,16,1833,clique/30-mecs/mec_17_run_16.csv
clique,30,17,17,1737,clique/30-mecs/mec_17_run_17.csv
clique,30,17,18,1861,clique/30-mecs/mec_17_run_18.csv
clique,30,17,19,1715,clique/30-mecs/mec_17_run_19.csv
clique,30,17,2,1972,clique/30-mecs/mec_17_run_2.csv
clique,30,17,20,1783,clique/30-mecs/mec_17_run_20.csv
clique,30,17,3,1898,clique/30-mecs/mec_17_run_3.csv
clique,30,17,4,1803,clique/30-mecs/mec_17_run_4.csv
clique,30,17,5,1790,clique/30-mecs/mec_17_run_5.csv
clique,30,17,6,1824,clique/30-mecs/mec_17_run_6.csv
clique,30,17,7,1842,clique/30-mecs/mec_17_run_7.csv
clique,30,17,8,2060,clique/30-mecs/mec_17_run_8.csv
clique,30,17,9,1835,clique/30-mecs/mec_17_run_9.csv
clique,30,18,1,1298,clique/30-mecs/mec_18_run_1.csv
clique,30,18,10,1829,clique/30-mecs/mec_18_run_10.csv
clique,30,18,11,1819,clique/30-mecs/mec_18_run_11.csv
clique,30,18,12,1730,clique/30-mecs/mec_18_run_12.csv
clique,30,18,13,1800,clique/30-mecs/mec_18_run_13.csv
clique,30,18,14,1817,clique/30-mecs/mec_18_run_14.csv
clique,30,18,15,1859,clique/30-mecs/mec_18_run_15.csv
clique,30,18,16,1823,clique/30-mecs/mec_18_run_16.csv
clique,30,18,17,1841,clique/30-mecs/mec_18_run_17.csv
clique,30,18,18,1838,clique/30-mecs/mec_18_run_18.csv
clique,30,18,19,1812,clique/30-mecs/mec_18_run_19.csv
clique,30,18,2,1958,clique/30-mecs/mec_18_run_2.csv
clique,30,18,20,1723,clique/30-mecs/mec_18_run_20.csv
clique,30,18,3,1854,clique/30-mecs/mec_18_run_3.csv
clique,30,18,4,1815,clique/30-mecs/mec_18_run_4.csv
clique,30,18,5,1838,clique/30-mecs/mec_18_run_5.csv
clique,30,18,6,1818,clique/30-mecs/mec_18_run_6.csv
clique,30,18,7,1819,clique/30-mecs/mec_18_run_7.csv
clique,30,18,8,2019,clique/30-mecs/mec_18_run_8.csv
clique,30,18,9,1805,clique/30-mecs/mec_18_run_9.csv
clique,30,19,1,1205,clique/30-mecs/mec_19_run_1.csv
clique,30,19,10,1883,clique/30-mecs/mec_19_run_10.csv
clique,30,19,11,1814,clique/30-mecs/mec_19_run_11.csv
clique,30,19,12,1750,clique/30-mecs/mec_19_run_12.csv
clique,30,19,13,1805,clique/30-mecs/mec_19_run_13.csv
clique,30,19,14,1808,clique/30-mecs/mec_19_run_14.csv
clique,30,19,15,1829,clique/30-mecs/mec_19_run_15.csv
clique,30,19,16,1798,clique/30-mecs/mec_19_run_16.csv
clique,30,19,17,1772,clique/30-mecs/mec_19_run_17.csv
clique,30,19,18,1936,clique/30-mecs/mec_19_run_18.csv
clique,30,19,19,1754,clique/30-mecs/mec_19_run_19.csv
clique,30,19,2,1909,clique/30-mecs/mec_19_run_2.csv
clique,30,19,20,1689,clique/30-mecs/mec_19_run_20.csv
clique,30,19,3,1901,clique/30-mecs/mec_19_run_3.csv
clique,30,19,4,692,clique/30-mecs/mec_19_run_4.csv
clique,30,19,5,1857,clique/30-mecs/mec_19_run_5.csv
clique,30,19,6,1797,clique/30-mecs/mec_19_run_6.csv
clique,30,19,7,1810,clique/30-mecs/mec_19_run_7.csv
clique,30,19,8,2056,clique/30-mecs/mec_19_run_8.csv
clique,30,19,9,1799,clique/30-mecs/mec_19_run_9.csv
clique,30,1,1,1163,clique/30-mecs/mec_1_run_1.csv
clique,30,1,10,1861,clique/30-mecs/mec_1_run_10.csv
clique,30,1,11,1811,clique/30-mecs/mec_1_run_11.csv
clique,30,1,12,1787,clique/30-mecs/mec_1_run_12.csv
clique,30,1,13,1853,clique/30-mecs/mec_1_run_13.csv
