consensus,mec_count,consumer_id,run_id,service_id,phase,value_ms,has_success,aggregation
clique,4,3,3,servicea81f371f,total,21081,1,per_service
clique,4,3,4,serviceb9c6be2f,bid_collection,9230,1,per_service
clique,4,3,4,serviceb9c6be2f,winner_selection,272,1,per_service
clique,4,3,4,serviceb9c6be2f,provider_deploy,9721,1,per_service
clique,4,3,4,serviceb9c6be2f,vxlan_setup,317,1,per_service
clique,4,3,4,serviceb9c6be2f,postcheck,1080,1,per_service
clique,4,3,4,serviceb9c6be2f,total,20621,1,per_service
clique,4,3,5,servicedaefb55d,bid_collection,8626,1,per_service
clique,4,3,5,servicedaefb55d,winner_selection,279,1,per_service
clique,4,3,5,servicedaefb55d,provider_deploy,9742,1,per_service
clique,4,3,5,servicedaefb55d,vxlan_setup,353,1,per_service
clique,4,3,5,servicedaefb55d,postcheck,1068,1,per_service
clique,4,3,5,servicedaefb55d,total,20069,1,per_service
clique,4,3,6,servicef2d33189,bid_collection,10075,1,per_service
clique,4,3,6,servicef2d33189,winner_selection,302,1,per_service
clique,4,3,6,servicef2d33189,provider_deploy,9775,1,per_service
clique,4,3,6,servicef2d33189,vxlan_setup,297,1,per_service
clique,4,3,6,servicef2d33189,postcheck,1065,1,per_service
clique,4,3,6,servicef2d33189,total,21515,1,per_service
clique,4,3,7,service16907e50,bid_collection,8619,1,per_service
clique,4,3,7,service16907e50,winner_selection,272,1,per_service
clique,4,3,7,service16907e50,provider_deploy,9724,1,per_service
clique,4,3,7,service16907e50,vxlan_setup,303,1,per_service
clique,4,3,7,service16907e50,postcheck,1075,1,per_service
clique,4,3,7,service16907e50,total,19993,1,per_service
clique,4,3,8,servicee6757fa3,bid_collection,9210,1,per_service
clique,4,3,8,servicee6757fa3,winner_selection,273,1,per_service
clique,4,3,8,servicee6757fa3,provider_deploy,9538,1,per_service
clique,4,3,8,servicee6757fa3,vxlan_setup,286,1,per_service
clique,4,3,8,servicee6757fa3,postcheck,1076,1,per_service
clique,4,3,8,servicee6757fa3,total,20383,1,per_service
clique,4,3,9,service1e6d238e,bid_collection,8597,1,per_service
clique,4,3,9,service1e6d238e,winner_selection,268,1,per_service
clique,4,3,9,service1e6d238e,provider_deploy,9760,1,per_service
clique,4,3,9,service1e6d238e,vxlan_setup,303,1,per_service
clique,4,3,9,service1e6d238e,postcheck,1078,1,per_service
clique,4,3,9,service1e6d238e,total,20006,1,per_service
qbft,10,1,1,serviced2817332,bid_collection,6725,1,per_service
qbft,10,1,1,serviced2817332,winner_selection,330,1,per_service
qbft,10,1,1,serviced2817332,provider_deploy,14559,1,per_service
qbft,10,1,1,serviced2817332,vxlan_setup,394,1,per_service
qbft,10,1,1,serviced2817332,postcheck,1075,1,per_service
qbft,10,1,1,serviced2817332,total,23084,1,per_service
qbft,10,1,10,service315dfcd3,bid_collection,10086,1,per_service
qbft,10,1,10,service315dfcd3,winner_selection,312,1,per_service
qbft,10,1,10,service315dfcd3,provider_deploy,9567,1,per_service
qbft,10,1,10,service315dfcd3,vxlan_setup,519,1,per_service
qbft,10,1,10,service315dfcd3,postcheck,1079,1,per_service
qbft,10,1,10,service315dfcd3,total,21564,1,per_service
qbft,10,1,11,servicea8a33f66,bid_collection,8453,1,per_service
qbft,10,1,11,servicea8a33f66,winner_selection,323,1,per_service
qbft,10,1,11,servicea8a33f66,provider_deploy,14620,1,per_service
qbft,10,1,11,servicea8a33f66,vxlan_setup,365,1,per_service
qbft,10,1,11,servicea8a33f66,postcheck,1071,1,per_service
qbft,10,1,11,servicea8a33f66,total,24833,1,per_service
qbft,10,1,12,service83f516f8,bid_collection,5576,1,per_service
qbft,10,1,12,service83f516f8,winner_selection,301,1,per_service
qbft,10,1,12,service83f516f8,provider_deploy,14690,1,per_service
qbft,10,1,12,service83f516f8,vxlan_setup,358,1,per_service
qbft,10,1,12,service83f516f8,postcheck,1075,1,per_service
qbft,10,1,12,service83f516f8,total,22000,1,per_service
qbft,10,1,13,service51b3cbaa,bid_collection,9894,1,per_service
qbft,10,1,13,service51b3cbaa,winner_selection,275,1,per_service
qbft,10,1,13,service51b3cbaa,provider_deploy,9759,1,per_service
qbft,10,1,13,service51b3cbaa,vxlan_setup,468,1,per_service
qbft,10,1,13,service51b3cbaa,postcheck,1082,1,per_service
qbft,10,1,13,service51b3cbaa,total,21479,1,per_service
qbft,10,1,14,service8ec1fee9,bid_collection,10093,1,per_service
qbft,10,1,14,service8ec1fee9,winner_selection,294,1,per_service
qbft,10,1,14,service8ec1fee9,provider_deploy,14629,1,per_service
qbft,10,1,14,service8ec1fee9,vxlan_setup,389,1,per_service
qbft,10,1,14,service8ec1fee9,postcheck,1066,1,per_service
qbft,10,1,14,service8ec1fee9,total,26472,1,per_service
qbft,10,1,15,servicefb62e6c5,bid_collection,8647,1,per_service
qbft,10,1,15,servicefb62e6c5,winner_selection,297,1,per_service
qbft,10,1,15,servicefb62e6c5,provider_deploy,14443,1,per_service
qbft,10,1,15,servicefb62e6c5,vxlan_setup,452,1,per_service
qbft,10,1,15,servicefb62e6c5,postcheck,1070,1,per_service
qbft,10,1,15,servicefb62e6c5,total,24910,1,per_service
qbft,10,1,16,service79fbb2cd,bid_collection,9693,1,per_service
qbft,10,1,16,service79fbb2cd,winner_selection,284,1,per_service
qbft,10,1,16,service79fbb2cd,provider_deploy,14637,1,per_service
qbft,10,1,16,service79fbb2cd,vxlan_setup,355,1,per_service
qbft,10,1,16,service79fbb2cd,postcheck,1070,1,per_service
qbft,10,1,16,service79fbb2cd,total,26039,1,per_service
qbft,10,1,17,service89e7f4a4,bid_collection,5980,1,per_service
qbft,10,1,17,service89e7f4a4,winner_selection,310,1,per_service
qbft,10,1,17,service89e7f4a4,provider_deploy,14598,1,per_service
qbft,10,1,17,service89e7f4a4,vxlan_setup,335,1,per_service
qbft,10,1,17,service89e7f4a4,postcheck,1069,1,per_service
qbft,10,1,17,service89e7f4a4,total,22292,1,per_service
qbft,10,1,18,servicee051fd81,bid_collection,9505,1,per_service
qbft,10,1,18,servicee051fd81,winner_selection,296,1,per_service
qbft,10,1,18,servicee051fd81,provider_deploy,14423,1,per_service
qbft,10,1,18,servicee051fd81,vxlan_setup,409,1,per_service
qbft,10,1,18,servicee051fd81,postcheck,1068,1,per_service
qbft,10,1,18,servicee051fd81,total,25701,1,per_service
qbft,10,1,19,servicebd5fa1e4,bid_collection,9880,1,per_service
qbft,10,1,19,servicebd5fa1e4,winner_selection,289,1,per_service
qbft,10,1,19,servicebd5fa1e4,provider_deploy,9555,1,per_service
qbft,10,1,19,servicebd5fa1e4,vxlan_setup,440,1,per_service
qbft,10,1,19,servicebd5fa1e4,postcheck,1074,1,per_service
qbft,10,1,19,servicebd5fa1e4,total,21238,1,per_service
qbft,10,1,2,serviceefd91941,bid_collection,10328,1,per_service
qbft,10,1,2,serviceefd91941,winner_selection,342,1,per_service
qbft,10,1,2,serviceefd91941,provider_deploy,9635,1,per_service
qbft,10,1,2,serviceefd91941,vxlan_setup,414,1,per_service
qbft,10,1,2,serviceefd91941,postcheck,1081,1,per_service
qbft,10,1,2,serviceefd91941,total,21801,1,per_service
qbft,10,1,20,service68c6abd2,bid_collection,5976,1,per_service
qbft,10,1,20,service68c6abd2,winner_selection,296,1,per_service
qbft,10,1,20,service68c6abd2,provider_deploy,9573,1,per_service
qbft,10,1,20,service68c6abd2,vxlan_setup,380,1,per_service
qbft,10,1,20,service68c6abd2,postcheck,1093,1,per_service
qbft,10,1,20,service68c6abd2,total,17318,1,per_service
qbft,10,1,3,service736fe50a,bid_collection,8678,1,per_service
qbft,10,1,3,service736fe50a,winner_selection,287,1,per_service
qbft,10,1,3,service736fe50a,provider_deploy,14518,1,per_service
qbft,10,1,3,service736fe50a,vxlan_setup,386,1,per_service
qbft,10,1,3,service736fe50a,postcheck,1077,1,per_service
qbft,10,1,3,service736fe50a,total,24946,1,per_service
qbft,10,1,4,servicedbe1b5a7,bid_collection,7885,1,per_service
qbft,10,1,4,servicedbe1b5a7,winner_selection,304,1,per_service
qbft,10,1,4,servicedbe1b5a7,provider_deploy,9625,1,per_service
qbft,10,1,4,servicedbe1b5a7,vxlan_setup,482,1,per_service
qbft,10,1,4,servicedbe1b5a7,postcheck,1074,1,per_service
qbft,10,1,4,servicedbe1b5a7,total,19370,1,per_service
qbft,10,1,5,service5a21f7bd,bid_collection,9897,1,per_service
qbft,10,1,5,service5a21f7bd,winner_selection,321,1,per_service
qbft,10,1,5,service5a21f7bd,provider_deploy,9612,1,per_service
qbft,10,1,5,service5a21f7bd,vxlan_setup,403,1,per_service
qbft,10,1,5,service5a21f7bd,postcheck,1093,1,per_service
qbft,10,1,5,service5a21f7bd,total,21326,1,per_service
qbft,10,1,6,service03a909dd,bid_collection,5848,1,per_service
qbft,10,1,6,service03a909dd,winner_selection,308,1,per_service
qbft,10,1,6,service03a909dd,provider_deploy,9595,1,per_service
qbft,10,1,6,service03a909dd,vxlan_setup,491,1,per_service
qbft,10,1,6,service03a909dd,postcheck,1093,1,per_service
qbft,10,1,6,service03a909dd,total,17336,1,per_service
qbft,10,1,7,servicecb58ce01,bid_collection,9500,1,per_service
qbft,10,1,7,servicecb58ce01,winner_selection,302,1,per_service
qbft,10,1,7,servicecb58ce01,provider_deploy,14425,1,per_service
qbft,10,1,7,servicecb58ce01,vxlan_setup,363,1,per_service
qbft,10,1,7,servicecb58ce01,postcheck,1068,1,per_service
qbft,10,1,7,servicecb58ce01,total,25658,1,per_service
qbft,10,1,8,service06f4ce23,bid_collection,8453,1,per_service
qbft,10,1,8,service06f4ce23,winner_selection,314,1,per_service
qbft,10,1,8,service06f4ce23,provider_deploy,9574,1,per_service
qbft,10,1,8,service06f4ce23,vxlan_setup,418,1,per_service
qbft,10,1,8,service06f4ce23,postcheck,1077,1,per_service
qbft,10,1,8,service06f4ce23,total,19836,1,per_service
qbft,10,1,9,service55f907bd,bid_collection,8674,1,per_service
qbft,10,1,9,service55f907bd,winner_selection,300,1,per_service
qbft,10,1,9,service55f907bd,provider_deploy,14668,1,per_service
qbft,10,1,9,service55f907bd,vxlan_setup,386,1,per_service
qbft,10,1,9,service55f907bd,postcheck,1075,1,per_service
qbft,10,1,9,service55f907bd,total,25103,1,per_service
qbft,10,2,1,servicec320878a,bid_collection,6788,1,per_service
qbft,10,2,1,servicec320878a,winner_selection,401,1,per_service
qbft,10,2,1,servicec320878a,provider_deploy,9298,1,per_service
qbft,10,2,1,servicec320878a,vxlan_setup,481,1,per_service
qbft,10,2,1,servicec320878a,postcheck,1177,1,per_service
qbft,10,2,1,servicec320878a,total,18146,1,per_service
qbft,10,2,10,servicecad8c79a,bid_collection,10118,1,per_service
qbft,10,2,10,servicecad8c79a,winner_selection,335,1,per_service
qbft,10,2,10,servicecad8c79a,provider_deploy,9454,1,per_service
qbft,10,2,10,servicecad8c79a,vxlan_setup,545,1,per_service
qbft,10,2,10,servicecad8c79a,postcheck,1097,1,per_service
qbft,10,2,10,servicecad8c79a,total,21550,1,per_service
qbft,10,2,11,service1f0f42a5,bid_collection,8508,1,per_service
qbft,10,2,11,service1f0f42a5,winner_selection,346,1,per_service
qbft,10,2,11,service1f0f42a5,provider_deploy,14620,1,per_service
qbft,10,2,11,service1f0f42a5,vxlan_setup,372,1,per_service
qbft,10,2,11,service1f0f42a5,postcheck,1088,1,per_service
qbft,10,2,11,service1f0f42a5,total,24935,1,per_service
qbft,10,2,12,servicee86620c6,bid_collection,5595,1,per_service
qbft,10,2,12,servicee86620c6,winner_selection,333,1,per_service
qbft,10,2,12,servicee86620c6,provider_deploy,9447,1,per_service
qbft,10,2,12,servicee86620c6,vxlan_setup,419,1,per_service
qbft,10,2,12,servicee86620c6,postcheck,1112,1,per_service
qbft,10,2,12,servicee86620c6,total,16906,1,per_service
qbft,10,2,13,serviceb3b4681b,bid_collection,9897,1,per_service
qbft,10,2,13,serviceb3b4681b,winner_selection,434,1,per_service
qbft,10,2,13,serviceb3b4681b,provider_deploy,9443,1,per_service
qbft,10,2,13,serviceb3b4681b,vxlan_setup,508,1,per_service
qbft,10,2,13,serviceb3b4681b,postcheck,1137,1,per_service
qbft,10,2,13,serviceb3b4681b,total,21420,1,per_service
qbft,10,2,14,service076fd1f6,bid_collection,10125,1,per_service
qbft,10,2,14,service076fd1f6,winner_selection,324,1,per_service
qbft,10,2,14,service076fd1f6,provider_deploy,9510,1,per_service
qbft,10,2,14,service076fd1f6,vxlan_setup,541,1,per_service
qbft,10,2,14,service076fd1f6,postcheck,1078,1,per_service
qbft,10,2,14,service076fd1f6,total,21579,1,per_service
qbft,10,2,15,service50d38440,bid_collection,8475,1,per_service
qbft,10,2,15,service50d38440,winner_selection,317,1,per_service
qbft,10,2,15,service50d38440,provider_deploy,9719,1,per_service
qbft,10,2,15,service50d38440,vxlan_setup,419,1,per_service
qbft,10,2,15,service50d38440,postcheck,1070,1,per_service
qbft,10,2,15,service50d38440,total,20001,1,per_service
qbft,10,2,16,servicea79bd0b3,bid_collection,9725,1,per_service
qbft,10,2,16,servicea79bd0b3,winner_selection,369,1,per_service
qbft,10,2,16,servicea79bd0b3,provider_deploy,9407,1,per_service
qbft,10,2,16,servicea79bd0b3,vxlan_setup,393,1,per_service
qbft,10,2,16,servicea79bd0b3,postcheck,1107,1,per_service
qbft,10,2,16,servicea79bd0b3,total,21002,1,per_service
qbft,10,2,17,service6199d902,bid_collection,5805,1,per_service
qbft,10,2,17,service6199d902,winner_selection,274,1,per_service
qbft,10,2,17,service6199d902,provider_deploy,9652,1,per_service
qbft,10,2,17,service6199d902,vxlan_setup,391,1,per_service
qbft,10,2,17,service6199d902,postcheck,1123,1,per_service
qbft,10,2,17,service6199d902,total,17246,1,per_service
qbft,10,2,18,service607cd08d,bid_collection,9337,1,per_service
qbft,10,2,18,service607cd08d,winner_selection,291,1,per_service
qbft,10,2,18,service607cd08d,provider_deploy,9632,1,per_service
qbft,10,2,18,service607cd08d,vxlan_setup,474,1,per_service
qbft,10,2,18,service607cd08d,postcheck,1078,1,per_service
qbft,10,2,18,service607cd08d,total,20812,1,per_service
qbft,10,2,19,service1ef32a07,bid_collection,9907,1,per_service
qbft,10,2,19,service1ef32a07,winner_selection,390,1,per_service
qbft,10,2,19,service1ef32a07,provider_deploy,9427,1,per_service
qbft,10,2,19,service1ef32a07,vxlan_setup,417,1,per_service
qbft,10,2,19,service1ef32a07,postcheck,1083,1,per_service
qbft,10,2,19,service1ef32a07,total,21225,1,per_service
qbft,10,2,2,servicee7a8b232,bid_collection,10209,1,per_service
qbft,10,2,2,servicee7a8b232,winner_selection,340,1,per_service
qbft,10,2,2,servicee7a8b232,provider_deploy,9479,1,per_service
qbft,10,2,2,servicee7a8b232,vxlan_setup,506,1,per_service
qbft,10,2,2,servicee7a8b232,postcheck,1088,1,per_service
qbft,10,2,2,servicee7a8b232,total,21622,1,per_service
qbft,10,2,20,service36817c66,bid_collection,6021,1,per_service
qbft,10,2,20,service36817c66,winner_selection,337,1,per_service
qbft,10,2,20,service36817c66,provider_deploy,9592,1,per_service
qbft,10,2,20,service36817c66,vxlan_setup,532,1,per_service
qbft,10,2,20,service36817c66,postcheck,1103,1,per_service
qbft,10,2,20,service36817c66,total,17585,1,per_service
qbft,10,2,3,service84a8dc68,bid_collection,8700,1,per_service
qbft,10,2,3,service84a8dc68,winner_selection,317,1,per_service
qbft,10,2,3,service84a8dc68,provider_deploy,9458,1,per_service
qbft,10,2,3,service84a8dc68,vxlan_setup,459,1,per_service
qbft,10,2,3,service84a8dc68,postcheck,1101,1,per_service
qbft,10,2,3,service84a8dc68,total,20038,1,per_service
qbft,10,2,4,serviceb497cc7d,bid_collection,7867,1,per_service
qbft,10,2,4,serviceb497cc7d,winner_selection,320,1,per_service
qbft,10,2,4,serviceb497cc7d,provider_deploy,9488,1,per_service
qbft,10,2,4,serviceb497cc7d,vxlan_setup,456,1,per_service
qbft,10,2,4,serviceb497cc7d,postcheck,1098,1,per_service
qbft,10,2,4,serviceb497cc7d,total,19230,1,per_service
qbft,10,2,5,service1a5a0548,bid_collection,9732,1,per_service
qbft,10,2,5,service1a5a0548,winner_selection,332,1,per_service
qbft,10,2,5,service1a5a0548,provider_deploy,9513,1,per_service
qbft,10,2,5,service1a5a0548,vxlan_setup,383,1,per_service
qbft,10,2,5,service1a5a0548,postcheck,1100,1,per_service
qbft,10,2,5,service1a5a0548,total,21060,1,per_service
qbft,10,2,6,service3602da14,bid_collection,5848,1,per_service
qbft,10,2,6,service3602da14,winner_selection,404,1,per_service
qbft,10,2,6,service3602da14,provider_deploy,9473,1,per_service
qbft,10,2,6,service3602da14,vxlan_setup,575,1,per_service
qbft,10,2,6,service3602da14,postcheck,1086,1,per_service
qbft,10,2,6,service3602da14,total,17387,1,per_service
qbft,10,2,7,service80f67f41,bid_collection,9514,1,per_service
qbft,10,2,7,service80f67f41,winner_selection,298,1,per_service
qbft,10,2,7,service80f67f41,provider_deploy,9638,1,per_service
qbft,10,2,7,service80f67f41,vxlan_setup,498,1,per_service
qbft,10,2,7,service80f67f41,postcheck,1097,1,per_service
qbft,10,2,7,service80f67f41,total,21046,1,per_service
qbft,10,2,8,serviceeb672543,bid_collection,8464,1,per_service
qbft,10,2,8,serviceeb672543,winner_selection,304,1,per_service
qbft,10,2,8,serviceeb672543,provider_deploy,9518,1,per_service
qbft,10,2,8,serviceeb672543,vxlan_setup,471,1,per_service
qbft,10,2,8,serviceeb672543,postcheck,1093,1,per_service
qbft,10,2,8,serviceeb672543,total,19851,1,per_service
qbft,10,2,9,service5fcddd82,bid_collection,8673,1,per_service
qbft,10,2,9,service5fcddd82,winner_selection,318,1,per_service
qbft,10,2,9,service5fcddd82,provider_deploy,9661,1,per_service
qbft,10,2,9,service5fcddd82,vxlan_setup,468,1,per_service
qbft,10,2,9,service5fcddd82,postcheck,1121,1,per_service
qbft,10,2,9,service5fcddd82,total,20241,1,per_service
qbft,10,3,1,serviced6140590,bid_collection,6813,1,per_service
qbft,10,3,1,serviced6140590,winner_selection,375,1,per_service
qbft,10,3,1,serviced6140590,provider_deploy,14478,1,per_service
qbft,10,3,1,serviced6140590,vxlan_setup,342,1,per_service
qbft,10,3,1,serviced6140590,postcheck,1097,1,per_service
qbft,10,3,1,serviced6140590,total,23106,1,per_service
qbft,10,3,10,service7e39746f,bid_collection,10067,1,per_service
qbft,10,3,10,service7e39746f,winner_selection,308,1,per_service
qbft,10,3,10,service7e39746f,provider_deploy,14653,1,per_service
qbft,10,3,10,service7e39746f,vxlan_setup,268,1,per_service
qbft,10,3,10,service7e39746f,postcheck,1105,1,per_service
qbft,10,3,10,service7e39746f,total,26402,1,per_service
qbft,10,3,11,service4df40922,bid_collection,8442,1,per_service
qbft,10,3,11,service4df40922,winner_selection,295,1,per_service
qbft,10,3,11,service4df40922,provider_deploy,9819,1,per_service
qbft,10,3,11,service4df40922,vxlan_setup,351,1,per_service
qbft,10,3,11,service4df40922,postcheck,1081,1,per_service
qbft,10,3,11,service4df40922,total,19988,1,per_service
qbft,10,3,12,service4cfc7113,bid_collection,5574,1,per_service
qbft,10,3,12,service4cfc7113,winner_selection,289,1,per_service
qbft,10,3,12,service4cfc7113,provider_deploy,14622,1,per_service
qbft,10,3,12,service4cfc7113,vxlan_setup,294,1,per_service
qbft,10,3,12,service4cfc7113,postcheck,1096,1,per_service
qbft,10,3,12,service4cfc7113,total,21876,1,per_service
qbft,10,3,13,service2934e977,bid_collection,10094,1,per_service
qbft,10,3,13,service2934e977,winner_selection,338,1,per_service
qbft,10,3,13,service2934e977,provider_deploy,14437,1,per_service
qbft,10,3,13,service2934e977,vxlan_setup,291,1,per_service
qbft,10,3,13,service2934e977,postcheck,1089,1,per_service
qbft,10,3,13,service2934e977,total,26249,1,per_service
qbft,10,3,14,service1b364274,bid_collection,10075,1,per_service
qbft,10,3,14,service1b364274,winner_selection,305,1,per_service
qbft,10,3,14,service1b364274,provider_deploy,9793,1,per_service
qbft,10,3,14,service1b364274,vxlan_setup,402,1,per_service
qbft,10,3,14,service1b364274,postcheck,1089,1,per_service
qbft,10,3,14,service1b364274,total,21664,1,per_service
qbft,10,3,15,service4531bb16,bid_collection,8447,1,per_service
qbft,10,3,15,service4531bb16,winner_selection,269,1,per_service
qbft,10,3,15,service4531bb16,provider_deploy,14738,1,per_service
qbft,10,3,15,service4531bb16,vxlan_setup,326,1,per_service
qbft,10,3,15,service4531bb16,postcheck,1079,1,per_service
qbft,10,3,15,service4531bb16,total,24860,1,per_service
qbft,10,3,16,service586e1851,bid_collection,9727,1,per_service
qbft,10,3,16,service586e1851,winner_selection,306,1,per_service
qbft,10,3,16,service586e1851,provider_deploy,14476,1,per_service
qbft,10,3,16,service586e1851,vxlan_setup,282,1,per_service
qbft,10,3,16,service586e1851,postcheck,1074,1,per_service
qbft,10,3,16,service586e1851,total,25865,1,per_service
qbft,10,3,17,service175847db,bid_collection,5998,1,per_service
qbft,10,3,17,service175847db,winner_selection,329,1,per_service
qbft,10,3,17,service175847db,provider_deploy,9513,1,per_service
qbft,10,3,17,service175847db,vxlan_setup,327,1,per_service
qbft,10,3,17,service175847db,postcheck,1139,1,per_service
qbft,10,3,17,service175847db,total,17306,1,per_service
qbft,10,3,18,service61db647c,bid_collection,9465,1,per_service
qbft,10,3,18,service61db647c,winner_selection,321,1,per_service
qbft,10,3,18,service61db647c,provider_deploy,9590,1,per_service
qbft,10,3,18,service61db647c,vxlan_setup,382,1,per_service
qbft,10,3,18,service61db647c,postcheck,1072,1,per_service
qbft,10,3,18,service61db647c,total,20830,1,per_service
qbft,10,3,19,service483e3dbb,bid_collection,9873,1,per_service
qbft,10,3,19,service483e3dbb,winner_selection,300,1,per_service
qbft,10,3,19,service483e3dbb,provider_deploy,14638,1,per_service
qbft,10,3,19,service483e3dbb,vxlan_setup,278,1,per_service
qbft,10,3,19,service483e3dbb,postcheck,1074,1,per_service
qbft,10,3,19,service483e3dbb,total,26164,1,per_service
qbft,10,3,2,service2d0f11a8,bid_collection,10116,1,per_service
qbft,10,3,2,service2d0f11a8,winner_selection,286,1,per_service
qbft,10,3,2,service2d0f11a8,provider_deploy,9600,1,per_service
qbft,10,3,2,service2d0f11a8,vxlan_setup,436,1,per_service
qbft,10,3,2,service2d0f11a8,postcheck,1088,1,per_service
qbft,10,3,2,service2d0f11a8,total,21526,1,per_service
qbft,10,3,20,servicef7dae613,bid_collection,5979,1,per_service
qbft,10,3,20,servicef7dae613,winner_selection,291,1,per_service
qbft,10,3,20,servicef7dae613,provider_deploy,14581,1,per_service
qbft,10,3,20,servicef7dae613,vxlan_setup,267,1,per_service
qbft,10,3,20,servicef7dae613,postcheck,1088,1,per_service
qbft,10,3,20,servicef7dae613,total,22207,1,per_service
qbft,10,3,3,service18615366,bid_collection,8693,1,per_service
qbft,10,3,3,service18615366,winner_selection,336,1,per_service
qbft,10,3,3,service18615366,provider_deploy,14496,1,per_service
qbft,10,3,3,service18615366,vxlan_setup,317,1,per_service
qbft,10,3,3,service18615366,postcheck,1081,1,per_service
qbft,10,3,3,service18615366,total,24923,1,per_service
qbft,10,3,4,serviceae870422,bid_collection,7898,1,per_service
qbft,10,3,4,serviceae870422,winner_selection,316,1,per_service
qbft,10,3,4,serviceae870422,provider_deploy,14539,1,per_service
qbft,10,3,4,serviceae870422,vxlan_setup,306,1,per_service
qbft,10,3,4,serviceae870422,postcheck,1070,1,per_service
qbft,10,3,4,serviceae870422,total,24129,1,per_service
qbft,10,3,5,servicee40748c5,bid_collection,9886,1,per_service
qbft,10,3,5,servicee40748c5,winner_selection,306,1,per_service
qbft,10,3,5,servicee40748c5,provider_deploy,14530,1,per_service
qbft,10,3,5,servicee40748c5,vxlan_setup,288,1,per_service
qbft,10,3,5,servicee40748c5,postcheck,1071,1,per_service
qbft,10,3,5,servicee40748c5,total,26082,1,per_service
qbft,10,3,6,service95ffe986,bid_collection,5822,1,per_service
qbft,10,3,6,service95ffe986,winner_selection,364,1,per_service
qbft,10,3,6,service95ffe986,provider_deploy,9594,1,per_service
qbft,10,3,6,service95ffe986,vxlan_setup,344,1,per_service
qbft,10,3,6,service95ffe986,postcheck,1090,1,per_service
qbft,10,3,6,service95ffe986,total,17215,1,per_service
qbft,10,3,7,service7988443b,bid_collection,9518,1,per_service
qbft,10,3,7,service7988443b,winner_selection,320,1,per_service
qbft,10,3,7,service7988443b,provider_deploy,14385,1,per_service
qbft,10,3,7,service7988443b,vxlan_setup,319,1,per_service
qbft,10,3,7,service7988443b,postcheck,1074,1,per_service
qbft,10,3,7,service7988443b,total,25616,1,per_service
qbft,10,3,8,servicea5fda45c,bid_collection,8472,1,per_service
qbft,10,3,8,servicea5fda45c,winner_selection,304,1,per_service
qbft,10,3,8,servicea5fda45c,provider_deploy,14526,1,per_service
qbft,10,3,8,servicea5fda45c,vxlan_setup,283,1,per_service
qbft,10,3,8,servicea5fda45c,postcheck,1072,1,per_service
qbft,10,3,8,servicea5fda45c,total,24657,1,per_service
qbft,10,3,9,servicec3431df3,bid_collection,8652,1,per_service
qbft,10,3,9,servicec3431df3,winner_selection,286,1,per_service
qbft,10,3,9,servicec3431df3,provider_deploy,14660,1,per_service
qbft,10,3,9,servicec3431df3,vxlan_setup,276,1,per_service
qbft,10,3,9,servicec3431df3,postcheck,1083,1,per_service
qbft,10,3,9,servicec3431df3,total,24958,1,per_service
qbft,10,4,1,servicec995e5c2,bid_collection,6633,1,per_service
qbft,10,4,1,servicec995e5c2,winner_selection,345,1,per_service
qbft,10,4,1,servicec995e5c2,provider_deploy,9496,1,per_service
qbft,10,4,1,servicec995e5c2,vxlan_setup,340,1,per_service
qbft,10,4,1,servicec995e5c2,postcheck,1112,1,per_service
qbft,10,4,1,servicec995e5c2,total,17927,1,per_service
qbft,10,4,10,service07dd8876,bid_collection,10135,1,per_service
qbft,10,4,10,service07dd8876,winner_selection,362,1,per_service
qbft,10,4,10,service07dd8876,provider_deploy,9489,1,per_service
qbft,10,4,10,service07dd8876,vxlan_setup,500,1,per_service
qbft,10,4,10,service07dd8876,postcheck,1093,1,per_service
qbft,10,4,10,service07dd8876,total,21580,1,per_service
qbft,10,4,11,service9ec6f5a2,bid_collection,8481,1,per_service
qbft,10,4,11,service9ec6f5a2,winner_selection,347,1,per_service
qbft,10,4,11,service9ec6f5a2,provider_deploy,9673,1,per_service
qbft,10,4,11,service9ec6f5a2,vxlan_setup,383,1,per_service
qbft,10,4,11,service9ec6f5a2,postcheck,1128,1,per_service
qbft,10,4,11,service9ec6f5a2,total,20013,1,per_service
qbft,10,4,12,service1e238fe3,bid_collection,5609,1,per_service
qbft,10,4,12,service1e238fe3,winner_selection,325,1,per_service
qbft,10,4,12,service1e238fe3,provider_deploy,9637,1,per_service
qbft,10,4,12,service1e238fe3,vxlan_setup,437,1,per_service
qbft,10,4,12,service1e238fe3,postcheck,1065,1,per_service
qbft,10,4,12,service1e238fe3,total,17074,1,per_service
qbft,10,4,13,serviceb4d9d692,bid_collection,9918,1,per_service
qbft,10,4,13,serviceb4d9d692,winner_selection,357,1,per_service
qbft,10,4,13,serviceb4d9d692,provider_deploy,9504,1,per_service
qbft,10,4,13,serviceb4d9d692,vxlan_setup,424,1,per_service
qbft,10,4,13,serviceb4d9d692,postcheck,1145,1,per_service
qbft,10,4,13,serviceb4d9d692,total,21348,1,per_service
qbft,10,4,14,service1a3d3a05,bid_collection,10131,1,per_service
qbft,10,4,14,service1a3d3a05,winner_selection,366,1,per_service
qbft,10,4,14,service1a3d3a05,provider_deploy,9450,1,per_service
qbft,10,4,14,service1a3d3a05,vxlan_setup,487,1,per_service
qbft,10,4,14,service1a3d3a05,postcheck,1096,1,per_service
qbft,10,4,14,service1a3d3a05,total,21531,1,per_service
