consensus,mec_count,role,elapsed_s,nodes,cpu_percent_median,cpu_percent_q1,cpu_percent_q3,mem_mb_median,mem_mb_q1,mem_mb_q3,blk_read_mb_median,blk_read_mb_q1,blk_read_mb_q3,blk_write_mb_median,blk_write_mb_q1,blk_write_mb_q3,net_rx_mb_median,net_rx_mb_q1,net_rx_mb_q3,net_tx_mb_median,net_tx_mb_q1,net_tx_mb_q3,files,aggregation,rolling_window_s,cpu_percent_median_smooth,mem_mb_median_smooth,blk_read_mb_median_smooth,blk_write_mb_median_smooth,net_rx_mb_median_smooth,net_tx_mb_median_smooth
qbft,10,consumer,57,3,6.36,5.805,8.5525,351.515,347.505,365.9475,0.0,0.0,0.0275,32.6345,32.00475,33.327,53.808,49.7315,54.2355,48.613,46.23475,53.073750000000004,3,per_node_median,5,10.837499999999999,350.59000000000003,0.0,32.8455,52.2725,45.675
qbft,10,consumer,58,1,11.29,11.29,11.29,350.07,350.07,350.07,0.0,0.0,0.0,35.402,35.402,35.402,53.084,53.084,53.084,78.643,78.643,78.643,1,per_node_median,5,11.29,350.33500000000004,0.0,33.0565,53.084,48.613
qbft,10,provider,0,2,3.3,3.115,3.485,492.45500000000004,489.46250000000003,495.44750000000005,0.2655,0.25775000000000003,0.27325,33.1475,32.178250000000006,34.116749999999996,44.27375,44.061625,44.485875,44.068999999999996,43.83749999999999,44.3005,2,per_node_median,5,6.055000000000001,492.45500000000004,0.2655,33.1475,44.29875,44.11
qbft,10,provider,1,2,10.785,10.6875,10.8825,492.495,489.4875,495.5025,0.2655,0.25775000000000003,0.27325,33.1475,32.178250000000006,34.116749999999996,44.29875,44.087625,44.509875,44.11,43.87775,44.34225,2,per_node_median,5,6.172500000000001,492.475,0.2655,33.1475,44.300625,44.117625000000004
qbft,10,provider,2,2,6.055000000000001,5.9725,6.137500000000001,492.4225,489.44375,495.40125,0.2655,0.25775000000000003,0.27325,33.1475,32.178250000000006,34.116749999999996,44.302499999999995,44.091249999999995,44.513749999999995,44.12525,43.892875000000004,44.357625,2,per_node_median,5,6.0600000000000005,492.45500000000004,0.2655,33.1475,44.302499999999995,44.12525
qbft,10,provider,3,2,6.290000000000001,6.24,6.340000000000001,492.4975,489.54875000000004,495.44624999999996,0.2655,0.25775000000000003,0.27325,33.1475,32.178250000000006,34.116749999999996,44.305749999999996,44.09462499999999,44.516875,44.14075,43.908125,44.373374999999996,2,per_node_median,5,6.290000000000001,492.44,0.2655,33.1475,44.305749999999996,44.14075
qbft,10,provider,4,2,6.0600000000000005,5.9675,6.1525,492.44,489.4675,495.4125,0.2655,0.25775000000000003,0.27325,33.171,32.205749999999995,34.136250000000004,44.30975,44.098625,44.520875000000004,44.1565,43.92375,44.389250000000004,2,per_node_median,5,6.290000000000001,492.4225,0.2655,33.171,44.30975,44.1565
qbft,10,provider,5,2,7.8275,7.453749999999999,8.20125,491.205,488.8425,493.5675,0.2655,0.25775000000000003,0.27325,33.18275,32.211625,34.153875,44.337,44.1255,44.548500000000004,44.19725,43.964125,44.430375,2,per_node_median,5,6.49,491.205,0.2655,33.18275,44.337,44.19725
qbft,10,provider,6,2,10.045,9.61,10.48,491.2,488.84000000000003,493.55999999999995,0.2655,0.25775000000000003,0.27325,33.18275,32.211625,34.153875,44.3615,44.150000000000006,44.57299999999999,44.239000000000004,44.0055,44.472500000000004,2,per_node_median,5,6.49,491.2,0.2655,33.18275,44.3615,44.239000000000004
qbft,10,provider,7,2,6.49,6.4625,6.5175,491.17,488.82000000000005,493.52,0.2655,0.25775000000000003,0.27325,33.18275,32.211625,34.153875,44.36725,44.154875,44.579625,44.2555,44.02125,44.48975,2,per_node_median,5,6.49,491.1775,0.2655,33.18275,44.36725,44.2555
qbft,10,provider,8,2,5.907500000000001,5.84625,5.96875,491.1775,488.83375,493.52125,0.2655,0.25775000000000003,0.27325,33.18275,32.211625,34.153875,44.37075,44.158375,44.583125,44.271249999999995,44.036875,44.505624999999995,2,per_node_median,5,6.49,491.1725,0.2655,33.18275,44.37075,44.271249999999995
qbft,10,provider,9,2,6.2575,6.06375,6.45125,491.1725,488.84375,493.50125,0.2655,0.25775000000000003,0.27325,33.208999999999996,32.244,34.174,44.374750000000006,44.162625000000006,44.586875,44.287,44.052499999999995,44.5215,2,per_node_median,5,6.49,491.1725,0.2655,33.208999999999996,44.374750000000006,44.287
qbft,10,provider,10,2,7.81,7.66,7.959999999999999,491.15250000000003,488.80125000000004,493.50375,0.2655,0.25775000000000003,0.27325,33.208999999999996,32.244,34.174,44.39925,44.187875000000005,44.610625,44.328,44.093250000000005,44.56275,2,per_node_median,5,7.81,491.1775,0.2655,33.208999999999996,44.374750000000006,44.287
qbft,10,provider,11,2,13.565000000000001,13.22,13.91,491.4875,488.97125000000005,494.00374999999997,0.2655,0.25775000000000003,0.27325,33.21675,32.247875,34.185625,44.42075,44.208625,44.632875,44.367000000000004,44.132000000000005,44.602000000000004,2,per_node_median,5,13.565000000000001,491.4875,0.2655,33.208999999999996,44.39925,44.328
qbft,10,provider,12,2,22.1175,21.52625,22.708750000000002,494.13,491.635,496.625,0.2655,0.25775000000000003,0.27325,33.0595,32.16925,33.94975,44.073750000000004,43.658875,44.488625,43.8095,43.265750000000004,44.35325,2,per_node_median,5,21.3825,494.13,0.2655,33.21675,44.42075,44.367000000000004
qbft,10,provider,13,2,21.3825,21.271250000000002,21.49375,494.21500000000003,491.7025,496.7275,0.2655,0.25775000000000003,0.27325,33.21675,32.247875,34.185625,44.57575,44.358125,44.793375,44.503750000000004,44.26412500000001,44.743375,2,per_node_median,5,22.1175,494.15250000000003,0.2655,33.21675,44.57575,44.503750000000004
qbft,10,provider,14,2,24.29,24.169999999999998,24.41,494.15250000000003,491.60875000000004,496.69625,0.2655,0.25775000000000003,0.27325,33.23650000000001,32.27075,34.20225000000001,44.67475,44.456875000000004,44.892625,44.581999999999994,44.34225,44.821749999999994,2,per_node_median,5,24.29,494.21500000000003,0.2655,33.23650000000001,44.67475,44.581999999999994
qbft,10,provider,15,2,25.45,24.805,26.095,494.3275,491.90125,496.75375,0.2655,0.25775000000000003,0.27325,33.23650000000001,32.27075,34.20225000000001,44.796499999999995,44.576499999999996,45.0165,44.689,44.447,44.931,2,per_node_median,5,24.29,494.3275,0.2655,33.23650000000001,44.796499999999995,44.689
qbft,10,provider,16,2,33.504999999999995,33.365,33.644999999999996,494.9975,492.22875,497.76625,0.2655,0.25775000000000003,0.27325,33.27075,32.287875,34.253625,44.87475,44.653375,45.096125,44.768499999999996,44.5235,45.01349999999999,2,per_node_median,5,24.29,494.33000000000004,0.2655,33.27075,44.87475,44.768499999999996
qbft,10,provider,17,2,10.690000000000001,10.635,10.745000000000001,494.3325,491.90625,496.75874999999996,0.2655,0.25775000000000003,0.27325,33.27075,32.287875,34.253625,44.9225,44.701750000000004,45.14325,44.813,44.57025,45.055749999999996,2,per_node_median,5,11.012500000000001,494.3325,0.2655,33.27075,44.9225,44.813
qbft,10,provider,18,2,10.49,10.317499999999999,10.662500000000001,494.33000000000004,491.89500000000004,496.765,0.2655,0.25775000000000003,0.27325,33.27075,32.287875,34.253625,44.942750000000004,44.723125,45.162375000000004,44.83675,44.594125000000005,45.079375,2,per_node_median,5,11.012500000000001,494.3325,0.2655,33.27075,44.942750000000004,44.83675
qbft,10,provider,19,2,11.012500000000001,10.861250000000002,11.16375,494.36749999999995,491.95374999999996,496.78125,0.2655,0.25775000000000003,0.27325,33.37525,32.409375,34.341125000000005,44.960750000000004,44.740875,45.180625,44.8595,44.6165,45.1025,2,per_node_median,5,11.012500000000001,494.33000000000004,0.2655,33.37525,44.960750000000004,44.8595
qbft,10,provider,20,2,12.0375,11.876249999999999,12.19875,491.9025,488.51874999999995,495.28625,0.2655,0.25775000000000003,0.27325,33.37525,32.409375,34.341125000000005,45.024,44.804,45.244,44.9285,44.6845,45.1725,2,per_node_median,5,11.012500000000001,491.9025,0.2655,33.37525,45.024,44.9285
qbft,10,provider,21,2,27.115000000000002,27.0375,27.1925,491.43,488.20000000000005,494.65999999999997,0.2655,0.25775000000000003,0.27325,33.3975,32.420500000000004,34.3745,45.07575,44.855625,45.295875,44.986000000000004,44.74175,45.23025,2,per_node_median,5,11.012500000000001,491.43,0.2655,33.3975,45.07575,44.986000000000004
qbft,10,provider,22,2,10.594999999999999,10.29,10.9,491.4225,488.17625,494.66875,0.2655,0.25775000000000003,0.27325,33.3975,32.420500000000004,34.3745,45.1085,44.88875,45.32825,45.02325,44.77912499999999,45.267375,2,per_node_median,5,10.594999999999999,491.4225,0.2655,33.3975,45.1085,45.02325
qbft,10,provider,23,2,10.182500000000001,10.14375,10.22125,491.20500000000004,488.0675,494.34250000000003,0.2655,0.25775000000000003,0.27325,33.3975,32.420500000000004,34.3745,45.127250000000004,44.907375,45.347125,45.04625,44.801375,45.291125,2,per_node_median,5,10.594999999999999,491.20500000000004,0.2655,33.3975,45.127250000000004,45.04625
qbft,10,provider,24,2,9.969999999999999,9.897499999999999,10.0425,490.805,487.2875,494.3225,0.2655,0.25775000000000003,0.27325,33.41975,32.453875,34.385625000000005,45.14775,44.926875,45.368625,45.07025,44.824875,45.315625,2,per_node_median,5,10.594999999999999,491.20500000000004,0.2655,33.41975,45.14775,45.07025
qbft,10,provider,25,2,11.5725,11.42875,11.716249999999999,490.9,487.3775,494.4225,0.2655,0.25775000000000003,0.27325,33.41975,32.453875,34.385625000000005,45.20925,44.988125,45.430375,45.1385,44.89375,45.383250000000004,2,per_node_median,5,10.182500000000001,490.9,0.2655,33.41975,45.20925,45.1385
qbft,10,provider,26,2,26.2175,25.91125,26.52375,491.2125,488.14125,494.28375,0.2655,0.25775000000000003,0.27325,33.44625,32.467124999999996,34.425375,45.256249999999994,45.035125,45.477374999999995,45.19625,44.951125000000005,45.441374999999994,2,per_node_median,5,9.969999999999999,490.805,0.2655,33.44625,45.256249999999994,45.19625
qbft,10,provider,27,2,8.5775,8.46125,8.69375,490.435,487.15250000000003,493.7175,0.2655,0.25775000000000003,0.27325,33.5625,32.52525,34.59975,45.70375,45.696875,45.710625,45.86775,45.794125,45.941375,2,per_node_median,5,8.5775,490.9,0.2655,33.44625,45.256249999999994,45.19625
qbft,10,provider,28,2,7.9350000000000005,7.7325,8.1375,490.6225,487.26874999999995,493.97625000000005,0.2655,0.25775000000000003,0.27325,33.44625,32.467124999999996,34.425375,45.28275,45.061375,45.504125,45.25075,45.004374999999996,45.497125,2,per_node_median,5,8.5775,491.07500000000005,0.2655,33.44625,45.28275,45.25075
qbft,10,provider,29,2,7.79,7.5649999999999995,8.015,491.07500000000005,487.90250000000003,494.2475,0.2655,0.25775000000000003,0.27325,33.23525,32.150625,34.319874999999996,44.817750000000004,44.802375,44.833125,44.585,44.4875,44.682500000000005,2,per_node_median,5,8.5775,491.07500000000005,0.2655,33.44625,45.334,45.3305
qbft,10,provider,30,2,11.5,10.65,12.35,491.22249999999997,488.24375,494.20124999999996,0.2655,0.25775000000000003,0.27325,33.44625,32.467124999999996,34.425375,45.334,45.1125,45.5555,45.3305,45.0835,45.5775,2,per_node_median,5,8.44,491.22249999999997,0.2655,33.44625,45.334,45.3305
qbft,10,provider,31,2,16.27,16.1225,16.417499999999997,491.85749999999996,488.58625,495.12874999999997,0.2655,0.25775000000000003,0.27325,33.46875,32.478375,34.459125,45.37425,45.153375,45.595125,45.38625,45.138875,45.633624999999995,2,per_node_median,5,8.44,491.6475,0.2655,33.46875,45.37425,45.38625
qbft,10,provider,32,2,8.44,8.274999999999999,8.605,491.8425,488.55875,495.12624999999997,0.2655,0.25775000000000003,0.27325,33.46875,32.478375,34.459125,45.38475,45.164125,45.605375,45.413000000000004,45.16525,45.66075000000001,2,per_node_median,5,8.44,491.6475,0.2655,33.46875,45.38475,45.413000000000004
qbft,10,provider,33,2,7.9725,7.79625,8.14875,491.6475,488.26374999999996,495.03125,0.2655,0.25775000000000003,0.27325,33.46875,32.478375,34.459125,45.3925,45.172,45.613,45.438,45.19,45.686,2,per_node_median,5,8.44,491.6475,0.2655,33.46875,45.3925,45.438
qbft,10,provider,34,2,8.0075,7.786249999999999,8.22875,491.61499999999995,488.2075,495.0224999999999,0.2655,0.25775000000000003,0.27325,33.51175,32.542874999999995,34.480625,45.39975,45.179125,45.620374999999996,45.46225,45.213875,45.710625,2,per_node_median,5,8.44,491.61499999999995,0.2655,33.51175,45.39975,45.46225
qbft,10,provider,35,2,11.335,11.1575,11.5125,491.4825,488.16875000000005,494.79625,0.2655,0.25775000000000003,0.27325,33.5295,32.5695,34.4895,45.43375,45.212625,45.654875000000004,45.51525,45.266875,45.763625000000005,2,per_node_median,5,8.1875,491.4975,0.2655,33.5295,45.43375,45.51525
qbft,10,provider,36,2,9.682500000000001,9.42875,9.936250000000001,491.275,488.055,494.495,0.2655,0.25775000000000003,0.27325,33.53325,32.575125,34.491375,45.47025,45.24912500000001,45.691374999999994,45.571,45.32125,45.820750000000004,2,per_node_median,5,8.2225,491.4975,0.2655,33.53325,45.47025,45.571
qbft,10,provider,37,2,8.1875,8.05375,8.32125,491.4975,488.49375,494.50125,0.2655,0.25775000000000003,0.27325,33.61725,32.701125,34.533375,45.483999999999995,45.25975,45.70825,45.5965,45.3445,45.8485,2,per_node_median,5,8.865,491.4975,0.2655,33.61725,45.483999999999995,45.5965
qbft,10,provider,38,2,8.2225,8.17125,8.27375,491.53999999999996,488.53999999999996,494.54,0.2655,0.25775000000000003,0.27325,33.626000000000005,32.71425,34.53775,45.49375,45.26712499999999,45.720375000000004,45.619499999999995,45.36574999999999,45.87325,2,per_node_median,5,8.865,491.53999999999996,0.2655,33.626000000000005,45.49375,45.619499999999995
qbft,10,provider,39,2,8.865,8.572500000000002,9.157499999999999,491.8275,488.73125,494.92375,0.2655,0.25775000000000003,0.27325,33.629999999999995,32.72025,34.53975,45.5055,45.2755,45.7355,45.644499999999994,45.38825,45.900749999999995,2,per_node_median,5,8.865,491.56,0.2655,33.629999999999995,45.5055,45.644499999999994
qbft,10,provider,40,2,10.8925,10.89125,10.89375,491.7125,488.61625,494.80875,0.2655,0.25775000000000003,0.27325,33.64375,32.740875,34.546625,45.54174999999999,45.308625,45.774874999999994,45.69425,45.436125,45.952374999999996,2,per_node_median,5,8.955,491.7125,0.2655,33.64375,45.54174999999999,45.69425
qbft,10,provider,41,2,10.11,9.6125,10.6075,491.56,488.5675,494.5525,0.2655,0.25775000000000003,0.27325,33.6475,32.7465,34.548500000000004,45.57925,45.343625,45.814875,45.745999999999995,45.486,46.006,2,per_node_median,5,8.955,491.8275,0.2655,33.6475,45.57925,45.745999999999995
qbft,10,provider,42,2,8.955,8.71,9.2,492.84749999999997,490.51875,495.17625,0.2655,0.25775000000000003,0.27325,33.675,32.78775,34.56225,45.59,45.352,45.828,45.771249999999995,45.508874999999996,46.033625,2,per_node_median,5,8.955,492.84749999999997,0.2655,33.675,45.59,45.771249999999995
qbft,10,provider,43,2,7.7524999999999995,7.70125,7.80375,493.0375,490.62125000000003,495.45375,0.2655,0.25775000000000003,0.27325,33.679,32.793749999999996,34.56425,45.60025,45.359625,45.840875000000004,45.7945,45.5305,46.058499999999995,2,per_node_median,5,8.955,492.865,0.2655,33.679,45.60025,45.7945
qbft,10,provider,44,2,7.145,7.0874999999999995,7.2025,492.8875,490.57624999999996,495.19875,0.2655,0.25775000000000003,0.27325,33.679,32.793749999999996,34.56425,45.61225,45.367625000000004,45.856875,45.8185,45.55175,46.08525,2,per_node_median,5,8.055,492.8875,0.2655,33.679,45.61225,45.8185
qbft,10,provider,45,2,12.5275,12.32875,12.72625,492.865,490.5425,495.1875,0.2655,0.25775000000000003,0.27325,33.692750000000004,32.814375,34.571125,45.649,45.401,45.897,45.869749999999996,45.601124999999996,46.138374999999996,2,per_node_median,5,7.7524999999999995,492.9025,0.2655,33.692750000000004,45.649,45.869749999999996
qbft,10,provider,46,2,8.055,7.78,8.33,492.9325,490.62375,495.24125,0.2655,0.25775000000000003,0.27325,33.692750000000004,32.814375,34.571125,45.687,45.4365,45.9375,45.92125,45.650375,46.192125,2,per_node_median,5,7.145,492.9025,0.2655,33.692750000000004,45.687,45.92125
qbft,10,provider,47,2,6.59,6.5775,6.6025,492.9025,490.57875,495.22624999999994,0.2655,0.25775000000000003,0.27325,33.70625,32.834625,34.577875,45.693,45.44175,45.94425,45.94125,45.669875,46.212625,2,per_node_median,5,6.675000000000001,492.9025,0.2655,33.70625,45.693,45.94125
qbft,10,provider,48,2,6.495,6.3475,6.6425,492.945,490.635,495.255,0.2655,0.25775000000000003,0.27325,33.70625,32.834625,34.577875,45.698499999999996,45.44825,45.94875,45.961749999999995,45.690125,46.233374999999995,2,per_node_median,5,6.675000000000001,492.9025,0.2655,33.70625,45.698499999999996,45.961749999999995
qbft,10,provider,49,2,6.675000000000001,6.5625,6.7875000000000005,492.4625,490.11625,494.80875,0.2655,0.25775000000000003,0.27325,33.71,32.8365,34.5835,45.70275,45.452625,45.952875000000006,45.981500000000004,45.71000000000001,46.253,2,per_node_median,5,6.675000000000001,492.52,0.2655,33.71,45.70275,45.981500000000004
qbft,10,provider,50,2,10.29,10.2775,10.3025,492.48249999999996,490.12874999999997,494.83625,0.2655,0.25775000000000003,0.27325,33.71,32.8365,34.5835,45.73275,45.482625,45.98287500000001,46.0285,45.7565,46.3005,2,per_node_median,5,6.675000000000001,492.52,0.2655,33.71,45.73275,46.0285
qbft,10,provider,51,2,7.02,6.9675,7.0725,492.52,490.185,494.855,0.2655,0.25775000000000003,0.27325,33.71,32.8365,34.5835,45.760999999999996,45.511,46.010999999999996,46.07575,45.803875,46.347625,2,per_node_median,5,6.675000000000001,492.48249999999996,0.2655,33.71,45.760999999999996,46.07575
qbft,10,provider,52,2,6.335,6.3225,6.3475,492.565,490.1875,494.9425,0.2655,0.25775000000000003,0.27325,33.720749999999995,32.852624999999996,34.588875,45.7645,45.5145,46.0145,46.0945,45.821999999999996,46.367,2,per_node_median,5,6.545,492.48249999999996,0.2655,33.720749999999995,45.7645,46.0945
qbft,10,provider,53,2,6.192500000000001,6.148750000000001,6.23625,492.43,490.11,494.75,0.2655,0.25775000000000003,0.27325,33.81825,32.901375,34.735125,46.20025,46.166125,46.234375,46.769999999999996,46.714,46.826,2,per_node_median,5,6.545,492.43,0.2655,33.81825,46.20025,46.769999999999996
qbft,10,provider,54,2,6.545,6.4325,6.6575,490.99,487.975,494.005,0.2655,0.25775000000000003,0.27325,33.81825,32.901375,34.735125,46.206,46.171,46.241,46.79275,46.736125,46.849375,2,per_node_median,5,6.545,491.705,0.2655,33.81825,46.20025,46.769999999999996
qbft,10,provider,55,2,9.75,9.75,9.75,491.055,488.0625,494.0475,0.2655,0.25775000000000003,0.27325,34.203,33.326,35.08,46.679500000000004,46.40925,46.94975,47.519,47.221999999999994,47.816,2,per_node_median,5,6.545,491.705,0.2655,33.81825,46.20025,46.769999999999996
qbft,10,provider,56,2,7.27,7.0,7.54,491.705,489.7725,493.6375,0.2655,0.25775000000000003,0.27325,32.85075,32.417625,33.283874999999995,42.8595,41.125499999999995,44.5935,41.79625,39.309375,44.283125,2,per_node_median,5,6.545,491.705,0.2655,33.30075,44.034,43.56375
qbft,10,provider,57,2,5.5425,5.49375,5.5912500000000005,496.4475,495.92875,496.96625,0.2655,0.25775000000000003,0.27325,32.036,30.866500000000002,33.2055,40.5505,40.2855,40.8155,38.36025,37.867875,38.852625,2,per_node_median,5,6.4350000000000005,491.705,0.2655,33.30075,44.034,43.56375
qbft,10,provider,58,2,6.3575,6.33625,6.37875,494.7075,494.35375,495.06125,0.2655,0.25775000000000003,0.27325,33.30075,31.972625,34.628875,44.034,42.954499999999996,45.1135,43.56375,41.829125,45.298375,2,per_node_median,5,6.4350000000000005,491.705,0.2655,33.30075,44.034,43.56375
qbft,10,provider,59,2,6.4350000000000005,6.3825,6.4875,490.55,488.82500000000005,492.275,0.2655,0.25775000000000003,0.27325,37.789249999999996,36.029374999999995,39.549125,54.38875,52.874625,55.902875,63.04425,59.644875,66.443625,2,per_node_median,5,6.39625,492.62874999999997,0.2655,35.499875,49.211375000000004,53.304
qbft,10,provider,60,1,7.23,7.23,7.23,483.62,483.62,483.62,0.25,0.25,0.25,37.699,37.699,37.699,58.583,58.583,58.583,71.493,71.493,71.493,1,per_node_median,5,6.4350000000000005,490.55,0.2655,37.699,54.38875,63.04425
qbft,20,consumer,0,16,0.74,0.5762499999999999,1.58875,353.94000000000005,328.995,375.11625000000004,0.125,0.017,0.94425,32.816500000000005,29.510499999999997,33.742,54.438500000000005,54.194,54.71625,52.906,51.765,60.925000000000004,16,per_node_median,5,3.3275,353.94000000000005,0.125,32.82425,54.438500000000005,52.907
qbft,20,consumer,1,16,3.7125,2.05375,4.2725,353.9425,328.995,375.13125,0.125,0.017,0.94425,32.82425,29.510499999999997,33.742,54.438500000000005,54.194,54.71625,52.907,51.765625,60.926375,16,per_node_median,5,3.52,353.94125,0.125,32.825625,54.47375,52.931
qbft,20,consumer,2,16,3.3275,2.5612500000000002,3.9662499999999996,353.93500000000006,329.52625,375.12750000000005,0.125,0.017,0.94425,32.827,29.510499999999997,33.749500000000005,54.509,54.262,54.786625,52.955,51.83025000000001,61.003625,16,per_node_median,5,3.525,353.9425,0.125,32.827,54.509,52.955
qbft,20,consumer,3,16,3.75,2.4412499999999997,4.356249999999999,353.99,329.6875,375.2925,0.125,0.017,0.94425,32.846500000000006,29.510499999999997,33.752500000000005,54.59125,54.339,54.864875,53.0305,51.905125,61.101875,16,per_node_median,5,3.525,353.9875,0.125,32.846500000000006,54.59125,53.0305
qbft,20,consumer,4,16,3.525,3.1525,4.3825,353.9875,329.68375000000003,375.67,0.125,0.017,0.94425,32.846500000000006,29.510499999999997,33.7645,54.591499999999996,54.339,54.86750000000001,53.031000000000006,51.90525,61.101875,16,per_node_median,5,3.4675000000000002,353.99,0.125,32.846500000000006,54.59125,53.031000000000006
qbft,20,consumer,5,16,3.4675000000000002,2.87,3.87875,354.165,330.25625,375.78625,0.125,0.017,0.94425,32.846500000000006,29.510499999999997,33.7645,54.591499999999996,54.339,55.150125,53.6645,52.399625,61.102625,16,per_node_median,5,3.4675000000000002,353.99,0.125,32.846500000000006,54.591499999999996,53.094750000000005
qbft,20,consumer,6,16,3.2925,2.23125,4.17625,354.1675,330.26500000000004,375.77375,0.125,0.017,0.94425,32.846500000000006,29.510499999999997,33.7645,54.509499999999996,53.94925,54.860875,53.665,52.400625000000005,61.1035,16,per_node_median,5,3.4675000000000002,354.165,0.125,32.846500000000006,54.591499999999996,53.156
qbft,20,consumer,7,16,3.2824999999999998,2.3587499999999997,3.545,353.9875,329.69000000000005,375.78000000000003,0.125,0.017,0.94425,32.846500000000006,29.510499999999997,33.767875,54.66775,54.410875,54.939125000000004,53.094750000000005,51.994249999999994,61.193875000000006,16,per_node_median,5,3.4675000000000002,354.165,0.125,32.846500000000006,54.66775,53.156
qbft,20,consumer,8,16,3.495,2.465,3.8812499999999996,354.51750000000004,329.69000000000005,375.84124999999995,0.125,0.017,0.94425,32.846500000000006,29.510499999999997,33.771249999999995,54.7445,54.48650000000001,55.016125,53.156,52.06925,61.289125,16,per_node_median,5,3.2925,354.1675,0.125,32.846500000000006,54.7445,53.156
qbft,20,consumer,9,16,3.6825,3.215,3.97375,354.095,329.46500000000003,375.74375,0.125,0.017,0.94425,32.846500000000006,29.510499999999997,33.771249999999995,54.744749999999996,54.48650000000001,55.016125,53.156,52.06925,61.289125,16,per_node_median,5,3.495,354.1775,0.125,32.846500000000006,54.744749999999996,53.156
qbft,20,consumer,10,16,3.2125000000000004,2.15875,4.3637500000000005,354.1775,329.46125000000006,376.00125,0.125,0.017,0.94425,32.86425,29.510499999999997,33.771249999999995,54.745000000000005,54.486875000000005,55.016125,53.1575,52.06975,61.289875,16,per_node_median,5,3.495,354.1775,0.125,32.86425,54.745000000000005,53.1575
qbft,20,consumer,11,16,3.5225,2.04375,4.453749999999999,354.1775,329.49625000000003,375.72875,0.125,0.017,0.94425,32.86425,29.510499999999997,33.777499999999996,54.74525,54.489125,55.016125,53.1585,52.070625,61.291125,16,per_node_median,5,3.3775,354.1775,0.125,32.86425,54.74525,53.1585
qbft,20,consumer,12,16,3.3775,2.90125,3.75625,354.1775,329.49625000000003,375.73375,0.125,0.017,0.94425,32.86425,29.510499999999997,33.777499999999996,54.82375,54.568,55.09675,53.2315,52.129625,61.387625,16,per_node_median,5,3.3649999999999998,354.1775,0.125,32.86425,54.82375,53.2315
qbft,20,consumer,13,16,3.34,2.2125,3.75125,354.6125,329.28125,375.74125000000004,0.125,0.017,0.94425,32.86425,29.510499999999997,33.80375000000001,54.90375,54.645375,55.177375,53.306250000000006,52.19875,61.490500000000004,16,per_node_median,5,3.3775,354.1775,0.125,32.86425,54.88775,53.306250000000006
qbft,20,consumer,14,16,3.3649999999999998,3.09375,3.775,354.56,329.27125,375.61250000000007,0.125,0.017,0.94425,32.86425,29.080750000000002,33.80375000000001,54.88775,54.258,55.46025,53.96975,52.691875,60.386625,16,per_node_median,5,3.3649999999999998,354.1775,0.125,32.86425,54.88775,53.306749999999994
qbft,20,consumer,15,16,3.4525,2.5375,3.7662500000000003,354.1725,329.16375000000005,375.62875,0.125,0.017,0.94425,32.871,29.510499999999997,33.80375000000001,54.90375,54.645375,55.1775,53.306749999999994,52.199125,61.491,16,per_node_median,5,3.3649999999999998,354.1725,0.125,32.871,54.90375,53.30775
qbft,20,consumer,16,16,3.31,1.7062499999999998,3.9800000000000004,353.8375,329.15875000000005,375.61125000000004,0.125,0.017,0.94425,32.871,29.510499999999997,33.76675,54.81625,54.258,55.17525,53.30775,51.584,61.49175,16,per_node_median,5,3.3649999999999998,354.1575,0.125,32.871,54.90375,53.368750000000006
qbft,20,consumer,17,16,3.39,2.1975000000000002,3.87,354.1575,331.24375,375.5925,0.125,0.017,0.94425,32.871,29.510499999999997,33.81125,54.98175,54.721624999999996,55.25387500000001,53.368750000000006,52.2895,61.57325,16,per_node_median,5,3.39,354.0425,0.125,32.871,54.965500000000006,53.368750000000006
qbft,20,consumer,18,16,3.2425,2.54125,3.7675,354.0425,331.25625,375.60625,0.125,0.017,0.94425,33.077,29.510499999999997,33.81125,55.05825,54.79237499999999,55.615875,54.193749999999994,52.361000000000004,61.650125,16,per_node_median,5,3.39,354.015,0.125,32.871,54.98175,53.42475
qbft,20,consumer,19,16,3.5275,2.99625,3.865,354.015,331.16125,375.415,0.125,0.017,0.94425,32.871,29.510499999999997,33.789125,54.965500000000006,54.407375,55.241625,53.42475,52.361000000000004,60.8825,16,per_node_median,5,3.4025,354.015,0.125,32.87675,55.05825,53.4255
qbft,20,consumer,20,16,3.4025,2.32125,3.9087500000000004,352.655,331.16499999999996,375.59375,0.125,0.017,0.94425,32.87675,29.510499999999997,33.81125,55.05825,54.794624999999996,55.33862500000001,53.4255,52.362874999999995,61.650875,16,per_node_median,5,3.4025,352.655,0.125,32.87675,55.05825,53.426
qbft,20,consumer,21,16,3.4525,1.92875,4.07625,352.655,331.17999999999995,375.62125000000003,0.125,0.017,0.94425,32.87675,29.510499999999997,33.81125,55.058499999999995,54.794624999999996,55.33862500000001,53.426,52.364000000000004,61.651500000000006,16,per_node_median,5,3.4025,352.655,0.125,32.87675,55.058499999999995,53.426
qbft,20,consumer,22,16,3.12,2.66125,3.3725,352.655,331.145,375.61875000000003,0.125,0.017,0.94425,32.87675,29.510499999999997,33.8175,55.133750000000006,54.870625,55.4155,53.50825,52.436625,61.75325,16,per_node_median,5,3.4025,352.655,0.125,32.87675,55.1195,53.50825
