consensus,mec_count,node,run,samples,cpu_percent_mean,cpu_percent_std,cpu_percent_max,mem_mb_mean,mem_mb_std,mem_mb_max,blk_read_mb_mean,blk_read_mb_std,blk_read_mb_max,blk_write_mb_mean,blk_write_mb_std,blk_write_mb_max,net_rx_mb_mean,net_rx_mb_std,net_rx_mb_max,net_tx_mb_mean,net_tx_mb_std,net_tx_mb_max,file
clique,20,validator9,9,83,9.910963855421686,12.245814876376441,84.99,513.6661445783133,10.335397833130864,527.32,0.0,0.0,0.0,31.59497590361445,0.3144887828432595,32.051,11.929783132530122,0.429845265642121,12.446,11.604156626506025,0.40740620593258425,12.086,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator9_run_9.csv
clique,20,validator1,10,82,8.457682926829268,11.457218577292355,83.76,359.4291463414634,10.113861311106406,371.84,0.011999999999999999,1.7453987981264954e-18,0.012,33.03035365853658,0.40396285038679375,33.578,13.370841463414635,0.4788928710716669,13.971,13.020073170731706,0.4564067597904471,13.571,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator1_run_10.csv
clique,20,validator10,10,87,8.113218390804597,12.895592495135231,105.26,424.1778160919541,1.9991733322291443,426.9,0.0,0.0,0.0,31.437528735632178,0.4065508875462728,31.973,13.147252873563218,0.47740098738196435,13.682,12.700999999999999,0.4579298717509707,13.208,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator10_run_10.csv
clique,20,validator11,10,88,5.922386363636363,10.10641482804825,64.65,353.7625,6.614985121745895,368.66,0.234,0.0,0.234,10.051,0.0,10.051,13.43821590909091,0.4812234754323711,13.987,13.147284090909091,0.4681531567070719,13.665,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator11_run_10.csv
clique,20,validator12,10,88,5.657613636363636,8.216267714683605,56.16,360.67602272727277,2.7100954471772454,363.24,0.0,0.0,0.0,31.062,0.4015872244613544,31.633,13.830170454545454,0.48254171927530815,14.377,13.11460227272727,0.46494576472176463,13.63,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator12_run_10.csv
clique,20,validator13,10,87,7.105977011494253,12.60977015630397,71.83,250.58620689655172,7.54824702295088,264.1,11.405999999999999,1.7866546464770544e-15,11.406,20.102000000000007,7.146618585908218e-15,20.102,12.748402298850577,0.45796075945866366,13.24,12.137678160919538,0.42424607532007336,12.6,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator13_run_10.csv
clique,20,validator14,10,89,7.057191011235956,12.448502282016612,72.11,248.4465168539326,8.295929190809023,263.2,3.7809999999999997,4.466053161599827e-16,3.781,20.102000000000004,3.572842529279862e-15,20.102,12.803404494382024,0.4645177048955068,13.306,12.116157303370786,0.4356734050680104,12.583,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator14_run_10.csv
clique,20,validator15,10,91,5.944945054945055,10.589796700768819,67.08,245.4716483516484,4.444987255008914,253.67,2.594,0.0,2.594,20.102000000000004,3.5723964536767395e-15,20.102,12.734604395604398,0.45222024818593953,13.202,12.086153846153845,0.41769587349534926,12.528,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator15_run_10.csv
clique,20,validator16,10,92,6.194891304347827,11.175820592785183,96.05,375.79173913043473,2.298832292539241,384.56,0.715,0.0,0.715,31.811934782608688,0.42506402373216745,32.305,13.66826086956522,0.49865024121859935,14.249,12.882891304347822,0.467838364510832,13.399,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator16_run_10.csv
clique,20,validator17,10,92,6.9268478260869575,12.476588707606998,78.87,604.6573913043479,18.46136261502492,621.23,0.4140000000000001,1.116306483997343e-16,0.414,33.46401086956522,0.39407946692790546,34.023,15.900369565217394,0.6156676482725717,16.488,14.716152173913041,0.5551998538252058,15.264,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator17_run_10.csv
clique,20,validator18,10,94,6.516276595744681,10.62145991464314,72.61,333.50499999999994,4.995110028172395,338.68,0.011999999999999999,1.744025009013109e-18,0.012,33.67586170212765,0.40961990251818353,34.227,15.64128723404255,0.6178055792996471,16.235,14.565489361702127,0.5612399434102656,15.117,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator18_run_10.csv
clique,20,validator19,10,95,7.080315789473684,12.796075732603933,97.4,661.8214736842103,5.139670485426884,667.54,0.0,0.0,0.0,30.775978947368415,0.40888199876464815,31.316,15.62788421052632,0.6174236771362642,16.22,14.509694736842105,0.5579276067140849,15.054,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator19_run_10.csv
clique,20,validator2,10,82,9.719634146341463,15.014243644292497,83.8,546.4576829268293,11.051052270860223,577.87,0.027000000000000007,6.981595192505982e-18,0.027,31.69037804878049,0.3300958947928761,32.34,13.252402439024392,0.47724274589824434,13.815,12.523536585365852,0.44892274886382794,13.038,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator2_run_10.csv
clique,20,validator20,10,95,6.5608421052631565,11.153266544042763,89.47,368.95863157894746,8.807135599569529,377.62,0.0,0.0,0.0,36.48615789473684,0.6250749455625215,37.145,16.17456842105263,0.6432726607072912,16.817,15.181315789473686,0.5878629754794307,15.775,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator20_run_10.csv
clique,20,validator3,10,83,8.749397590361443,10.79508609409941,63.78,503.93192771084324,6.698553804208886,517.52,1.6759999999999993,6.701832977563201e-16,1.676,32.43216867469881,0.3763411730318045,32.898,13.606265060240966,0.4875457723186501,14.2,12.92621686746988,0.4601348701591839,13.473,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator3_run_10.csv
clique,20,validator4,10,84,9.941190476190476,12.810449462573951,66.97,369.5582142857143,4.009339446455225,378.74,0.043,0.0,0.043,31.341595238095238,0.40520686726443267,31.75,12.9177619047619,0.4792180533198362,13.463,12.233011904761904,0.4446500585352085,12.739,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator4_run_10.csv
clique,20,validator5,10,85,9.928117647058823,15.276402787595371,90.31,416.6655294117647,8.144379818810833,440.18,0.0,0.0,0.0,31.920623529411756,0.40714996583307017,32.336,13.186317647058827,0.4624401688909836,13.699,12.438952941176472,0.44238732506498335,12.93,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator5_run_10.csv
clique,20,validator6,10,85,7.718823529411764,11.981215000372629,90.7,350.6328235294118,7.356152528870729,361.59,0.0,0.0,0.0,33.72068235294118,0.42082612096878624,34.23,13.369458823529412,0.48819545151460797,13.948,12.67790588235294,0.4564185793850236,13.203,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator6_run_10.csv
clique,20,validator7,10,85,8.655999999999999,13.17254035954377,102.45,323.9647058823529,11.092832476556254,337.32,0.02299999999999999,1.0470111967042114e-17,0.023,33.40463529411763,0.40095385814148743,33.863,13.053564705882355,0.4663552561406078,13.585,12.501082352941175,0.44828392925967464,13.001,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator7_run_10.csv
clique,20,validator8,10,85,10.732000000000001,17.542877662078894,131.58,362.0096470588235,11.175900245730592,375.74,1.1760000000000002,2.2336238863023174e-16,1.176,31.324282352941168,0.4006265513086292,31.785,13.167200000000003,0.47022268787296545,13.688,12.514058823529409,0.44657019266268755,13.013,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator8_run_10.csv
clique,20,validator9,10,86,8.63186046511628,13.943053299814839,112.75,509.56720930232564,7.263836881292837,515.84,0.0,0.0,0.0,32.72638372093024,0.3501074849613934,33.344,13.223139534883725,0.483363270107683,13.767,12.84098837209303,0.45805613563471986,13.355,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator9_run_10.csv
clique,20,validator1,11,74,8.632837837837837,13.227374429648172,88.69,355.39351351351354,5.523878782267469,363.39,0.011999999999999999,1.7465647293173924e-18,0.012,34.376594594594586,0.35496181229754786,34.859,14.615459459459458,0.4015172317286598,15.118,14.21295945945946,0.38562375868903254,14.688,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator1_run_11.csv
clique,20,validator10,11,80,8.835625,12.404712338947055,78.4,428.551875,8.951583141750447,436.32,0.0,0.0,0.0,32.309625,0.2688327970780566,32.648,14.359987499999999,0.4048317823413459,14.813,13.8712875,0.387571053306048,14.305,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator10_run_11.csv
clique,20,validator11,11,80,5.207875,9.197710597607525,56.64,342.91037500000004,7.647290650156736,360.57,0.23400000000000004,2.7930691394541385e-17,0.234,10.051,0.0,10.051,14.666649999999999,0.4121763816865944,15.147,14.345575000000002,0.4049015750068627,14.806,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator11_run_11.csv
clique,20,validator12,11,82,7.334756097560978,12.195654379419183,82.18,362.9369512195122,3.387138232342825,371.51,0.0,0.0,0.0,31.983646341463416,0.2750030020914112,32.312,15.06859756097561,0.4259251038246651,15.586,14.295073170731706,0.3968307715470317,14.763,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator12_run_11.csv
clique,20,validator13,11,82,7.49439024390244,13.630553560451904,70.23,250.1574390243903,8.64501723480429,273.08,11.406000000000002,1.7872883692815313e-15,11.406,20.102000000000004,3.574576738563063e-15,20.102,13.909756097560978,0.3878209641974023,14.328,13.231926829268296,0.3607257013535117,13.632,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator13_run_11.csv
clique,20,validator14,11,82,6.727317073170732,11.656740862172972,64.6,246.1591463414634,8.537535308203042,269.4,3.7809999999999997,4.468220923203828e-16,3.781,20.102000000000004,3.574576738563063e-15,20.102,13.971426829268292,0.3892529099612218,14.396,13.204792682926826,0.3594969303189701,13.599,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator14_run_11.csv
clique,20,validator15,11,83,6.745060240963855,11.47367234186692,62.27,251.37012048192767,9.668362220877308,262.47,2.594,0.0,2.594,20.102000000000004,3.574310921367041e-15,20.102,13.900012048192771,0.40071023817095336,14.339,13.175771084337349,0.37085949365189064,13.578,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator15_run_11.csv
clique,20,validator16,11,84,6.439166666666668,11.742606410898949,91.53,386.6251190476191,12.281091597615841,402.06,0.7150000000000001,1.1168910907323609e-16,0.715,32.591714285714296,0.2684922906805788,33.012,14.938976190476192,0.41900360800673536,15.423,14.07198809523809,0.3947020988600402,14.514,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator16_run_11.csv
clique,20,validator17,11,84,8.455714285714286,17.022426545817293,115.08,601.0514285714287,11.259656754259977,622.56,0.41400000000000015,1.6753366360985414e-16,0.414,34.9487619047619,0.5085795626480837,35.629,17.421952380952376,0.5802408910797389,18.031,16.119535714285718,0.5234595632632695,16.67,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator17_run_11.csv
clique,20,validator18,11,84,6.845833333333333,11.875723055560426,68.63,334.95809523809527,8.874463360825121,345.06,0.011999999999999997,3.490284658538628e-18,0.012,34.91803571428571,0.2970469698946272,35.336,17.122285714285713,0.5369807286355713,17.636,15.929952380952377,0.4830163983537208,16.406,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator18_run_11.csv
clique,20,validator19,11,86,7.309069767441859,12.796166211515162,81.74,665.2793023255813,6.221821898995354,675.44,0.0,0.0,0.0,31.55927906976743,0.26579211917510887,31.961,17.0978488372093,0.5394000701747397,17.62,15.860476744186046,0.48435479768558065,16.337,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator19_run_11.csv
clique,20,validator2,11,74,8.554324324324325,15.097428437572386,122.79,547.4977027027028,10.519872980546952,562.78,0.026999999999999996,3.493129458634785e-18,0.027,32.777,0.2319794511447597,33.129,14.459824324324325,0.39785522107227494,14.942,13.663635135135136,0.37784394018188683,14.116,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator2_run_11.csv
clique,20,validator20,11,87,6.726666666666666,12.209564747272093,93.55,373.2644827586207,5.7400339839000205,381.11,0.0,0.0,0.0,37.64880459770115,0.280498842972388,38.137,17.71410344827586,0.5506790529941884,18.251,16.609068965517242,0.49666260114337046,17.101,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator20_run_11.csv
clique,20,validator3,11,74,9.076216216216215,13.757953983627937,107.71,385.04878378378385,30.56359374949414,511.16,1.699,0.0,1.699,33.48833783783783,0.21396211910452725,33.941,14.867824324324324,0.41220713499398354,15.428,14.110594594594595,0.3866364941395448,14.608,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator3_run_11.csv
clique,20,validator4,11,75,8.875733333333333,11.579190114671738,72.12,357.21773333333334,6.672765457203396,372.79,0.043,0.0,0.043,32.374826666666664,0.21476828326243894,32.836,14.109333333333334,0.38920259204899665,14.559,13.346586666666665,0.3666334826916802,13.777,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator4_run_11.csv
clique,20,validator5,11,76,8.461447368421053,11.492041037628011,62.29,412.77407894736837,5.249538183531089,426.61,0.0,0.0,0.0,32.819263157894746,0.2665972427174768,33.199,14.365736842105264,0.4098943398298657,14.847,13.55792105263158,0.3778226660981894,14.003,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator5_run_11.csv
clique,20,validator6,11,75,8.222933333333334,13.465229273480173,99.18,352.9718666666666,8.21734268439578,371.43,0.0,0.0,0.0,34.78495999999999,0.2858149770062467,35.086,14.623813333333331,0.41677904877224276,15.146,13.84808,0.38639976358338685,14.321,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator6_run_11.csv
clique,20,validator7,11,77,10.716493506493505,15.239042289827186,112.57,318.6614285714286,10.05631507722043,334.5,0.02299999999999999,1.0476593002616039e-17,0.023,34.32205194805195,0.2633406287293633,34.699,14.243363636363634,0.4025240074269159,14.714,13.6425974025974,0.3800769748817598,14.086,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator7_run_11.csv
clique,20,validator8,11,78,9.164615384615386,15.633878106706113,125.33,362.58243589743597,8.990605224401321,372.25,1.1760000000000002,2.234818018377089e-16,1.176,32.16617948717948,0.267852825628433,32.488,14.370500000000005,0.40894386462641125,14.852,13.652602564102564,0.3795794097485114,14.094,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator8_run_11.csv
clique,20,validator9,11,78,9.597948717948718,12.565016303158332,82.53,516.5843589743588,6.236042199265678,525.25,0.0,0.0,0.0,33.771807692307696,0.26945992438422345,34.156,14.440320512820508,0.4076566384819887,14.934,14.006102564102566,0.387320283913717,14.46,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator9_run_11.csv
clique,20,validator1,12,81,8.45456790123457,12.048883667106129,97.55,352.58246913580246,7.538658290913613,366.69,0.011999999999999999,1.7455318265019888e-18,0.012,35.73038271604938,0.4468462981804041,36.238,15.871506172839505,0.4781848262820764,16.494,15.430024691358023,0.45626151972604045,15.99,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator1_run_12.csv
clique,20,validator10,12,84,7.572500000000001,8.870784303353707,58.78,415.4913095238094,1.4585120159364813,416.91,0.0,0.0,0.0,33.19984523809525,0.4047021660802692,33.715,15.560083333333337,0.45376540322578424,16.072,15.03820238095238,0.4406047536170319,15.528,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator10_run_12.csv
clique,20,validator11,12,85,5.763764705882354,10.850732472145502,84.88,346.20752941176465,10.16184154498751,366.47,0.23400000000000012,1.1168119431511587e-16,0.234,10.051000000000004,3.573798218083708e-15,10.051,15.914482352941175,0.47642072272521563,16.49,15.565094117647064,0.46294894873155557,16.095,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator11_run_12.csv
clique,20,validator12,12,86,6.383372093023257,7.728476238289167,38.15,357.70465116279064,4.940092568238301,365.51,0.0,0.0,0.0,33.03066279069769,0.3498056472306789,33.648,16.358511627906974,0.4865137624360401,16.924,15.51294186046512,0.460253059667145,16.038,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator12_run_12.csv
clique,20,validator13,12,86,6.201279069767444,9.950483499516242,49.71,250.25965116279073,5.581766839751688,262.53,11.405999999999999,1.78677544392464e-15,11.406,20.102000000000007,7.14710177569856e-15,20.102,15.087662790697676,0.45571979550041924,15.585,14.336488372093019,0.4201485099954972,14.791,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator13_run_12.csv
clique,20,validator14,12,87,5.46103448275862,9.02016488201835,47.06,249.0795402298849,1.3061009862003161,250.83,3.781,0.0,3.781,20.102000000000007,7.146618585908218e-15,20.102,15.155482758620687,0.4561607953462312,15.635,14.311229885057468,0.4247022678368937,14.762,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator14_run_12.csv
clique,20,validator15,12,86,5.794883720930232,9.169110899765716,53.8,243.05267441860454,3.4042908648864976,248.71,2.594,0.0,2.594,20.102000000000007,7.14710177569856e-15,20.102,15.099709302325573,0.46695110882200047,15.6,14.297023255813953,0.43233832004833456,14.762,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator15_run_12.csv
clique,20,validator16,12,88,5.560340909090909,6.102889168605654,37.12,384.8638636363637,4.55444520305471,391.12,0.715,0.0,0.715,33.63393181818182,0.42148063577380046,34.113,16.214875000000003,0.4937619095028109,16.788,15.25780681818182,0.4584592100823146,15.773,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator16_run_12.csv
clique,20,validator17,12,89,7.47303370786517,13.769543087132424,75.96,594.7201123595507,13.747390950350438,614.88,0.41656179775280905,0.001930350039970233,0.418,36.47857303370787,0.3823888991245004,36.898,19.006123595505617,0.6140225199494784,19.61,17.574932584269664,0.5565731553189167,18.131,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator17_run_12.csv
clique,20,validator18,12,89,5.965730337078652,8.337271993289647,49.41,328.9330337078652,4.259263541893768,332.52,0.011999999999999999,1.7445520162499325e-18,0.012,36.20126966292135,0.42299811314980523,36.668,18.623921348314607,0.6147860349289141,19.234,17.31432584269663,0.559711284650823,17.875,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator18_run_12.csv
clique,20,validator19,12,88,7.232727272727273,12.317495334972273,85.41,666.94375,15.139496287684985,690.84,0.10294318181818184,0.13022583019328302,0.277,32.966875,0.6285736418876168,33.723,18.62694318181818,0.6439325544384458,19.287,17.261761363636364,0.5825702067960522,17.875,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator19_run_12.csv
clique,20,validator2,12,81,7.944938271604938,15.53965669854524,125.67,552.18,11.67851306887997,563.47,0.027000000000000003,3.4910636530039775e-18,0.027,33.63220987654321,0.36628457912016377,34.109,15.672320987654318,0.44601358799818247,16.167,14.823456790123455,0.42622593918550744,15.301,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator2_run_12.csv
clique,20,validator20,12,90,7.1114444444444445,12.789490731496553,87.45,377.7851111111112,12.439796978404434,394.98,0.0,0.0,0.0,38.780255555555556,0.3669692624396913,39.344,19.232622222222222,0.6167286398659958,19.825,18.01472222222222,0.5611657414599225,18.572,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator20_run_12.csv
clique,20,validator3,12,81,7.691481481481482,9.39898985411612,59.99,376.8062962962963,5.609598792347907,394.43,1.6990000000000003,2.2342807379225456e-16,1.699,34.4596049382716,0.3922595658174699,34.98,16.18158024691358,0.4789717597154745,16.759,15.345691358024688,0.4545791086811872,15.879,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator3_run_12.csv
clique,20,validator4,12,80,9.678749999999999,13.263878747575301,92.49,364.276,9.630090578855533,383.22,0.04299999999999999,6.982672848635346e-18,0.043,33.3495,0.3976904845718415,33.832,15.3203125,0.47798513280597366,15.891,14.484375,0.4449884474392906,15.008,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator4_run_12.csv
clique,20,validator5,12,82,8.469024390243902,11.539173709613369,82.98,413.74000000000007,5.452042317526413,424.18,0.0,0.0,0.0,33.678024390243905,0.39923296752740206,34.176,15.620731707317074,0.48045187189192684,16.198,14.724951219512198,0.4477593572841683,15.248,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator5_run_12.csv
clique,20,validator6,12,83,7.809999999999999,10.485180831686725,72.77,361.2653012048193,8.519714488710571,371.38,0.0,0.0,0.0,35.56731325301204,0.3253430807441121,36.234,15.903289156626505,0.46963973037255047,16.441,15.053180722891572,0.4482898165515935,15.554,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator6_run_12.csv
clique,20,validator7,12,83,8.343253012048192,11.191944741363798,78.36,324.9785542168675,5.584195933675964,329.64,0.022999999999999993,6.981076018295002e-18,0.023,35.49048192771084,0.3963815100363262,35.941,15.462698795180723,0.4622657543896774,15.972,14.79689156626506,0.43438493135298933,15.28,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator7_run_12.csv
clique,20,validator8,12,83,8.351445783132528,10.681948773118926,65.81,365.2744578313253,11.133703419644997,376.72,1.1760000000000002,2.2339443258544005e-16,1.176,32.98151807228915,0.3389257549262621,33.609,15.611626506024091,0.4776300413102524,16.156,14.821819277108434,0.4483497966004513,15.329,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator8_run_12.csv
clique,20,validator9,12,84,8.611666666666665,12.126021987319163,96.64,520.3148809523809,6.5114446963672945,531.2,0.0,0.0,0.0,34.64115476190476,0.394493742801557,35.195,15.689845238095236,0.4744849711090713,16.235,15.20065476190476,0.4518723162775242,15.715,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator9_run_12.csv
clique,20,validator1,13,75,7.022399999999999,7.720737228487404,48.99,354.6708,4.857338210016522,360.27,0.011999999999999999,1.7464052475356312e-18,0.012,36.707640000000005,0.3317025955459067,37.168,17.13193333333334,0.39621524771583727,17.621,16.62285333333333,0.3810810970417224,17.08,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator1_run_13.csv
clique,20,validator10,13,81,8.306172839506173,10.068034635406907,64.93,425.195061728395,7.362045083306807,436.19,0.0,0.0,0.0,34.10749382716049,0.30963951312198446,34.586,16.754283950617285,0.41219471231955135,17.25,16.182123456790123,0.38602200010867427,16.629,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator10_run_13.csv
clique,20,validator11,13,82,5.593658536585366,10.13358217435633,74.47,347.8373170731707,11.362922707918262,367.7,0.23400000000000007,5.585276154004785e-17,0.234,10.051000000000002,1.7872883692815313e-15,10.051,17.16296341463415,0.4064200054958031,17.654,16.779134146341466,0.39711107262933104,17.237,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator11_run_13.csv
clique,20,validator12,13,83,5.314939759036144,7.512823731670805,50.26,361.74759036144576,7.281528014118586,369.39,0.0,0.0,0.0,34.1325421686747,0.2954998783048255,34.492,17.58818072289157,0.37439854676398393,17.997,16.690024096385542,0.36643876059437547,17.085,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator12_run_13.csv
clique,20,validator13,13,82,5.269390243902439,7.6306690073774375,46.53,246.26402439024392,1.9502654835144635,249.43,11.406000000000002,1.7872883692815313e-15,11.406,20.102000000000004,3.574576738563063e-15,20.102,16.261512195121952,0.3916065751822692,16.684,15.422134146341463,0.3573050625285368,15.812,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator13_run_13.csv
clique,20,validator14,13,83,5.390120481927711,7.718038499385061,42.26,248.14397590361446,3.1413815275848482,251.78,3.7809999999999997,4.467888651708801e-16,3.781,20.102000000000004,3.574310921367041e-15,20.102,16.307180722891566,0.37585480280900097,16.713,15.401036144578313,0.3591190252373069,15.784,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator14_run_13.csv
clique,20,validator15,13,85,5.624352941176471,9.720884543215242,63.13,244.95835294117637,5.7422299150903955,261.68,2.594,0.0,2.594,20.102000000000007,7.147596436167416e-15,20.102,16.292317647058823,0.38729717308561895,16.71,15.420223529411766,0.36697584507477776,15.808,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator15_run_13.csv
clique,20,validator16,13,86,6.090581395348837,7.0074871479433325,39.37,382.38081395348837,5.156727237335091,396.84,0.7150000000000002,2.2334693049058e-16,0.715,34.67026744186046,0.28747240990555556,35.102,17.50497674418605,0.4137375689049676,17.989,16.4588488372093,0.38567641168218186,16.885,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator16_run_13.csv
clique,20,validator17,13,86,6.774651162790699,10.79494420852263,64.97,588.2977906976743,5.1454471940022355,607.62,0.418,0.0,0.418,37.42555813953487,0.25989896700567267,37.805,20.527790697674416,0.5567277318778545,21.05,18.960430232558146,0.49248982170904204,19.44,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator17_run_13.csv
clique,20,validator18,13,87,7.2780459770114945,12.21176651783982,63.79,342.1698850574713,12.186865451030398,359.78,0.011999999999999999,1.7447799282002484e-18,0.012,36.94536781609197,0.29419002381954207,37.434,20.1399540229885,0.5464755342093931,20.665,18.70350574712643,0.48786118101702947,19.186,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator18_run_13.csv
clique,20,validator19,13,88,6.010113636363636,8.358021199885949,45.06,662.4021590909091,4.044648074105433,666.45,0.2793181818181819,0.001985843313988192,0.281,34.179931818181814,0.27401853261658365,34.59,20.213261363636363,0.5482691363248484,20.739,18.71369318181818,0.4889815679001423,19.19,/home/adamzr/blockchain-mec-federation/experiments/multiple-offers/clique/20-mecs/docker-logs/validator19_run_13.csv
